"","Duties  &  Functions","Departments,  Statutory","","Laws  and  Ordinance"
"","","Institutions  &  Public","","to  be  Implemented"
"","","Corporations","",""
"1.","Formulation of National","1. National Planning  Department.","",""
"","","","•","Business  Names"
"","Development Programmes and","","",""
"","","","","Act, No. 07 of 1987"
"","Projects.","2. Department  of  Public","",""
"","","Enterprises.","",""
"","","","•","Companies Act, No. 7 of"
"2.","Formulation,  implementation,","","",""
"","","","","2007"
"","monitoring and evaluation of","3. Department of Trade and","",""
"","development  projects  in","Investment  Policy","",""
"","","","•","Trade Marks Act, No. 30 of"
"","accordance with the National","","",""
"","","","","1964"
"","Policy","4. Department of Census and","",""
"","","Statistics","",""
"3.","Formulating  National  Policies  in","","•","Census Act,  No. 9 of 1950"
"","order to achieve National","5. Department of Valuation.","",""
"","Economic and Social","","",""
"","","","•","The Sustainable"
"","Development Goals.","6. Department  of  Registrar","",""
"","","","","Development Act, No. 19"
"","","Companies.","",""
"","","","","of  2017"
"4. Coordinating with the public and","","","",""
"","private  sectors  facilitating  the","7. Department  of  Commerce.","",""
"","participation of private sector in","","",""
"","the Economic Development and","8.
Sustainable Development","",""
"","creating the required","Council.","",""
"","environment for enhancing the","","",""
"","efficiency.","","",""
"","","SCHEDULE   II","",""
