"","","uq¿ tl;=j","1""886""900""000","781""890""000","4""159""548""000 3""900""000"
"","m<d;a rdcH ks,OdÍkaf.a                       Wm tl;=j","","1""750""950""000","708""850""000","4""122""308""000"
"","w;a;sldrï  .sKqï","","","",""
"1",".re wdKavqldr;=udf.a ld¾hd,h","80001 m<d;a  rd'ks'w;a;sldrï","2""000""000","700""000","6""926""000"
"2","m<d;a iNd f,alï ld¾hd,h","80101 m<d;a  rd'ks'w;a;sldrï","2""800""000","800""000","7""785""000"
"3","m<d;a rdcH fiajd fldñIka iNd","80201 m<d;a  rd'ks'w;a;sldrï","1""200""000","600""000","4""422""000"
"","ld¾hd,h","","","",""
"4","iuqmldr fiajl fldñIka iNd","80301 m<d;a  rd'ks'w;a;sldrï","1""150'000","650""000","3""578""000"
"","ld¾hd,h","","","",""
"5","m%Odk f,alï","80401 m<d;a  rd'ks'w;a;sldrï","33""000""000","15""000""000","80""000""000"
"6","ksfhdacH m%Odk f,alï ^bxðfkare","80801 m<d;a  rd'ks'w;a;sldrï","30""000""000","8""000""000","82""000""000"
"","fiajd&","","","",""
"7","m<d;a wdodhï fomd¾;fïka;=j","80901 m<d;a  rd'ks'w;a;sldrï","6""000""000","2""500""000","13""000""000"
"8","kS;sh yd iduh"" uqo,a yd ie,iqï""","81001 m<d;a  rd'ks'w;a;sldrï","9""300""000","5""600""000","26""200""000"
"","m<d;a md,k"" fi!LH"" foaYSh","","","",""
