"Head","","","","Recurrent","Capital","18"
"No.","","","","Expenditure","Expenditure",""
"","","","","Rs.","Rs.",""
"Head","219","Department  of  Sports  Development","","","",""
"","","Programme  01","Operational  Activities","58,050,000","7,600,000",""
"","","Programme  02","Development  Activities","579,150,000","1,683,100,000",""
"","","","Ministry  of  Hill  Country  New  Villages,  Infrastructure  and  Community  Development","","",""
"","","Recurrent","","225,800,000","",""
"","","Capital","","461,000,000","",""
"","Made  up  as  follows  :-","","","","",""
"Head","140","","Minister  of  Hill  Country  New  Villages,  Infrastructure  and  Community  Development","","",""
"","","Programme  01","Operational  Activities","225,800,000","11,000,000",""
"","","Programme  02","Development  Activities","—","450,000,000","Appropriation (Amendment) Act, No. 23 of 2016"
"","","","Ministry  of  Prison  Reforms,  Rehabilitation,  Resettlement  and  Hindu  Religious  Affairs","","",""
"","","Recurrent","","6,532,920,000","",""
"","","Capital","","6,065,560,000","",""
"","Made  up  as  follows  :-","","","","",""
"Head","145","","Minister  of  Prison  Reforms,  Rehabilitation,  Resettlement  and  Hindu  Religious  Affairs","","",""
"","","Programme  01","Operational  Activities","792,820,000","713,520,000",""
"","","Programme  02","Development  Activities","71,500,000","2,005,000,000",""
"Head","232","Department  of  Prisons","","","",""
"","","Programme  01","Operational  Activities","5,319,050,000","3,240,000,000",""
"Head","326","Department  of  Community  Based  Corrections","","","",""
"","","Programme  01","Operational  Activities","246,250,000","13,050,000",""
