"Ministry  of  Ports  and  Shipping","","","","",""
"Recurrent","","157,900,000","","",""
"Capital","","532,700,000","","",""
"Made  up  as  follows  :-","","","","",""
"Minister  of  Ports  and  Shipping
Head
176","","","","",""
"Programme  01","Operational  Activities","","157,900,000","13,700,000",""
"Programme  02","Development  Activities","","—","519,000,000",""
"Ministry  of  Foreign  Employment","","","","",""
"Recurrent","","599,450,000","","",""
"Capital","","437,600,000","","",""
"Made  up  as  follows  :-","","","","",""
"Head
182","Minister  of  Foreign  Employment","","","","Appropriation (Amendment) Act, No. 23 of 2016"
"Programme  01","Operational  Activities","","40,100,000","5,000,000",""
"Programme  02","Development  Activities","","559,350,000","432,600,000",""
"","Ministry  of  Law  and  Order  and  Southern  Development","","","",""
"Recurrent","","63,151,620,000","","",""
"Capital","","5,069,800,000","","",""
"Made  up  as  follows  :-","","","","",""
"Head
192","Minister  of  Law  and  Order  and  Southern  Development","","","",""
"Programme  01","Operational  Activities","","7,154,120,000","1,082,700,000",""
"Department  of  Police
Head
225","","","","",""
"Programme  0","Operational  Activities","","55,997,500,000","3,987,100,000","27"
