"","139","Department  of  Development","",""
"","","Finance","24301 Advances  to  Public  Officers
    4,000,000
      2,000,000     14,000,000","—"
"","140","Department  of  Trade  and","",""
"","","Investment  Policies","24401 Advances  to  Public  Officers
    3,500,000         2,700,000       14,000,000","—"
"5","141","Department  of  Public  Finance","24501 Advances  to  Public  Officers         4,000,000         3,900,000
  15,000,000","—"
"","142","Department    of  Inland  Revenue","24601 Advances  to  Public  Officers      90,000,000     85,300,000    415,000,000","—"
"","143","Sri  Lanka  Customs","24701 Advances  to  Public  Officers     60,000,000     52,000,000    250,000,000","—"
"","144","Sri  Lanka  Customs","24702 Seized  and  forfeited  goods",""
"","","","Advance  Account
                18,000,000
      6,000,000     85,000,000","—"
"10","145","Department  of  Excise","24801 Advances  to  Public  Officers
  46,000,000     40,000,000   200,000,000","—"
"","146","Department  of  Treasury","",""
"","","Operations","24901 Advances  to  Public  Officers
    8,000,000
      6,000,000       35,000,000","—"
"","147","Department  of  State  Accounts","25001 Advances  to  Public  Officers         4,500,000
      2,800,000     16,000,000","—"
"","148","Department  of  State  Accounts","25002 Advances  for  Payments  on",""
"","","","behalf  of  other  Governments     1,600,000
  1,000,000
    800,000","—"
"15","149","Department  of  State  Accounts","25003 Miscellaneous  Advances
          10,000,000
    2,000,000   200,000,000","—"
"","150","Department  of  Valuation","25101 Advances  to  Public  Officers
  25,000,000     20,000,000   115,000,000","—"
"","151","Department  of  Census  and","",""
"","","Statistics","25201 Advances  to  Public  Officers
  40,000,000       32,000,000   150,000,000","—"
"","152","Department  of  Pensions","25301 Advances  to  Public  Officers      42,000,000        40,000,000  200,000,000","—"
"20","153","Department  of  Registrar-General","25401 Advances  to  Public  Officers     80,000,000     62,000,000    290,000,000","—"
"","154","District  Secretariat  ,  Colombo","25501 Advances  to  Public  Officers
  60,000,000     50,000,000    250,000,000","—"
"","155","District  Secretariat,  Gampaha","25601 Advances  to  Public  Officers     80,000,000       80,000,000    380,000,000","—"
"","156","District  Secretariat  ,  Kalutara","25701 Advances  to  Public  Officers      80,000,000     62,000,000 350,000,000","—"
"","157","District  Secretariat,  Kandy","25801 Advances  to  Public  Officers      70,000,000      61,000,000  250,000,000","—"
"25","158","District  Secretariat  ,  Matale","25901 Advances  to  Public  Officers
53,000,000
45,000,000 220,000,000","—"
