"","Head","407","State  Ministry  of  Backward  Rural  Areas  Development",""
"","","","and  Promotion  of  Domestic  Animal  Husbandry  and",""
"","","","Minor  Economic  Crop  Cultivation",""
"","","","Programme  01
Operational  Activities","115,300,000
17,000,000"
"","","","Programme  02
Development  Activities","118,000,000
          275,000,000"
"5","","","",""
"","","","State  Ministry  of  Promoting  the  production  &  Regulating  the  supply  of",""
"","","","Organic  Fertilizer  and  Paddy  &  Grains,  Organic  Foods,  Vegetables,  Fruits,",""
"","","","Chilies,  Onion  and  Potato  Cultivation  Promoting,  Seed  Production  and",""
"","","","Advanced  Technology  Agriculture",""
"","","","Recurrent
43,582,220,000",""
"10","","","",""
"","","","Capital
2,216,000,000",""
"","","Made  up  as  follows  :-","",""
"","Head","426","State  Minister  of    Promoting  the  Production  &  Regulating",""
"","","","the  supply  of  Organic  Fertilizer,  and  Paddy  &  Grains,  Organic  Foods,",""
"15","","","Vegetables,  Fruits,  Chilies,  Onion  and  Potato  Cultivation  Promoting,",""
"","","","Seed  Production  and  Advanced  Technology  Agriculture",""
"","","","Programme  01  Operational  Activities","455,220,000             17,500,000"
"","","","Programme  02
Development  Activities","35,195,000,000           600,000,000"
"","Head","281","Department  of  Agrarian  Development",""
"20","","","Programme  01
Operational  Activities","486,000,000
          74,500,000"
"","","","Programme  02
Development  Activities","7,446,000,000
          1,524,000,000"
"","","","State  Ministry  of  Livestock,  Farm  Promotion  and  Dairy  and",""
"","","","Egg  Related  Industries",""
"","","","Recurrent                             973,100,000",""
"25","","","Capital                                 800,000,000",""
