"Y
¾I","","","m
q
krdj¾;k
u
,Ok"
"wxlh","","","úhoï
úhoï"
"","","","re'
re'"
"","ckudOH  wud;HdxYh","",""
"","mqkrdj¾;k","18,624,060,000",""
"","uQ,Ok","1,672,000,000",""
"","my;  mßÈ  úhoï  ieliS  we;  :—","",""
"YS¾I 105","ckudOH  wud;Hjrhd","",""
"","jevigyk  01  fufyhqï  jevigyk","","248,915,000           572,100,000"
"","jevigyk  02  ixj¾Ok  jevigyk","","66,450,000           125,250,000"
"YS¾I  210","m%jD;a;s  fomd¾;fïka;=j","",""
"","jevigyk  01  fufyhqï  jevigyk","","297,665,000             94,379,000"
"YS¾I 211","rcfha  uqøK  fomd¾;fïka;=j","",""
"","jevigyk  01  fufyhqï  jevigyk","","3,160,080,000                     288,300,000"
"YS¾I 308",";eme,a  fomd¾;fïka;=j","",""
"","jevigyk  02  ixj¾Ok  jevigyk","","14,850,950,000                     591,971,000"
"","wêlrK wud;HdxYh","",""
"","mqkrdj¾;k","12,812,460,000",""
"","uQ,Ok","11,937,000,000",""
"","my;  mßÈ  úhoï  ieliS  we;  :—","",""
