"16","ghuhSkd;wk;","murpayikg;gpd;  65  Mk;","epfo;r;rpj;jpl;lk; 01-","1>200>000","-","1>200>000"
"","","cWg;Giu","nrad;Kiwr;","","",""
"","","","nraw;ghLfs;","","",""
"20","Njh;jy;fs;","murpayikg;gpd;  103  Mk;","epfo;r;rpj;jpl;lk; 01-","3>100>000","-","3>100>000"
"","jpizf;fsk;","cWg;Giu","nrad;Kiwr;","","",""
"","","","nraw;ghLfs;","","",""
"21","fzf;fha;thsh;","murpayikg;gpd;  153  Mk;","epfo;r;rpj;jpl;lk; 01-","650>000","-","650>000"
"","ehafk;","cWg;Giu","nrad;Kiwr;","","",""
"","","","nraw;ghLfs;","","",""
"22","epUthfj;jpw;fhd","murpayikg;gpd;  156  Mk;","epfo;r;rpj;jpl;lk; 01-","800>000","-","800>000"
"","ghuhSkd;w  Miz","cWg;Giu","nrad;Kiwr;","","",""
"","ahsh; mYtyfk;","","nraw;ghLfs;","","",""
"111","Rfhjhu  kw;Wk;  RNjr","kUj;Jtf;  fl;lisr;  rl;lk;","epfo;r;rpj;jpl;lk; 01-","2>000","-","2>000"
"","kUj;Jt  mikr;R","(105Mk;  mj;jpahak;)","nrad;Kiwr;","","",""
"","","","nraw;ghLfs;","","",""
"239","ntspehl;L  tsq;fs;","1978  Mk;  Mz;bd;  10  Mk;","epfo;r;rpj;jpl;lk; 01-","80>000>000","","627>000>000"
"","","","","","547>000>000",""
"","jpizf;fsk;",",yf;f> gpnul;ld; t{l;];","nrad;Kiwr;","","",""
"","","cld;gbf;if  (tpN\l","","","",""
"","","","nraw;ghLfs;","","",""
"","","Vw;ghLfs;)  rl;lk;> kPs;","","","",""
"","","fl;likg;G  kw;Wk;","","","",""
"","","mgptpUj;jpf;fhd  rh;tNjr","","","",""
"","","tq;fp  kw;Wk;  rh;tNjr  epjpf;","","","",""
"","","$l;Lj;jhgdk;","","","",""
