"","Ministry  of    Science  and  Technology","",""
"","Recurrent
714,022,000","",""
"","Capital
1,189,993,000","",""
"Made  up  as  follows :—","","",""
"Head","133 Minister  of    Science  and  Technology","",""
"","Programme  01
Operational  Activities","182,310,000","21,640,000"
"","Programme  02
Development  Activities","531,712,000","1,168,353,000"
"","Ministry  of  Constitutional  Affairs  and  National  Integration","",""
"","Recurrent
  202,424,000","",""
"","Capital
127,775,000","",""
"Made  up  as  follows :—","","",""
"Head","134 Minister  of  Constitutional  Affairs  and  National  Integration","","Appropriation Act, No. 47 of 2006"
"","Programme  01
Operational  Activities","73,034,000","81,125,000"
"","Programme  02
Development  Activities","74,794,000","32,050,000"
"Head","236
Department  of  Official  Languages","",""
"","Programme  01
Operational  Activities","54,596,000","14,600,000"
"","Ministry  of  Plantation  Industries","",""
"","Recurrent
442,357,000","",""
"","Capital
3,206,660,000","",""
"Made  up  as  follows :—","","",""
"Head","135 Minister  of  Plantation  Industries","",""
"","Programme  01
Operational  Activities","53,500,000","8,720,000"
"","Programme  02
Development  Activities","273,002,000","27
2,877,155,000"
