"","No.","","Expenditure","","Expenditure"
"","","","Rs.","","Rs."
"","","Ministry  of  Regional  Development","","",""
"","","Recurrent
149,370,000","","",""
"","","Capital
3,232,550,000","","",""
"","Made  up  as  follows :—","","","",""
"5","Head","155 Minister    of  Regional  Development","","",""
"","","Programme  01
Operational  Activities","","66,370,000","7,800,000"
"","","Programme  02
Development  Activities","","83,000,000","3,224,750,000"
"","","Ministry  of  Skills  Development  and  Public","","",""
"","","Enterprise  Reforms","","",""
"10","","Recurrent
254,840,000","","",""
"","","Capital
1,413,550,000","","",""
"","Made  up  as  follows :—","","","",""
"","Head","156 Minister    of  Skills  Development  and  Public  Enterprise  Reforms","","",""
"","","Programme  01
Operational  Activities","","17,450,000","4,000,000"
"","","Programme  02
Development  Activities","","237,390,000","1,409,550,000"
"15","","","","",""
"","","Ministry  of  New  Railroad  Development","","",""
"","","Recurrent
40,652,000","","",""
"","","Capital
502,990,000","","",""
"","Made  up  as  follows :—","","","",""
"","Head","157 Minister  of  New  Railroad  Development","","",""
"20","","","","",""
"","","Programme  01
Operational  Activities","","40,652,000","1,730,000"
"","","Programme  02
Development  Activities","","—","501,260,000"
