"33","கிராமிய அ்பிவிருததி,","12401","அரச அலுவலர்களுக்கான","20,000,000","6,000,000","200,000,000","-"
"","சமூகப ்பாதுகாபபு","","முற்பணம்","","","",""
"","மறறும் சமூக வலுவூட்டல","","","","","",""
"","அவமச்சர்","","","","","",""
"34","கலவி, உயர் கலவி","12601","அரச அலுவலர்களுக்கான","3,350,000,000","1,300,000,000","8,000,000,000","-"
"","மறறும் சதாழிற கலவி","","முற்பணம்","","","",""
"","அவமச்சர்","","","","","",""
"35","ச்பாது நிர்வாக, மாகாண","13001","அரச அலுவலர்களுக்கான","208,200,000","63,000,000","2,500,000,000","-"
"","சவ்பகள் மறறும்","","முற்பணம்","","","",""
"","உள்ளூராடசி அவமச்சர்","","","","","",""
"36","ச்பருநசதாட்ட மறறும்","13501","அரச அலுவலர்களுக்கான","35,000,000","12,000,000","100,000,000","-"
"","சமூக உடகட்டவமபபு","","முற்பணம்","","","",""
"","வசதிகள் அவமச்சர்","","","","","",""
"37","வகதசதாழில மறறும்","14901","அரச அலுவலர்களுக்கான","200,000,000","32,000,000","500,000,000","-"
"","சதாழிலமுயறசியாண்வம","","முற்பணம்","","","",""
"","அ்பிவிருததி அவமச்சர்","","","","","",""
"38","க்டறசறாழில, நீாியல","15101","அரச அலுவலர்களுக்கான","10,000,000","8,000,000","40,000,000","-"
"","வளஙகள் மறறும் க்டல","","முற்பணம்","","","",""
"","வளஙகள் அவமச்சர்","","","","","",""
"39","சுறறா்டல அவமச்சர்","16001","அரச அலுவலர்களுக்கான","40,000,000","11,000,000","150,000,000","-"
"","","","முற்பணம்","","","",""
"40","மகளிர் மறறும் சிறுவர்","17101","அரச அலுவலர்களுக்கான","100,000,000","47,000,000","250,000,000","-"
"","அலுவலகள் அவமச்சர்","","முற்பணம்","","","",""
"41","டிஜிட்டல ச்பாருளாதார","18601","அரச அலுவலர்களுக்கான","4,000,000","500,000","3,500,000","-"
"","அவமச்சர்","","முற்பணம்","","","",""
"42","ச்பாதுமக்கள் ்பாதுகாபபு","18901","அரச அலுவலர்களுக்கான","130,000,000","62,000,000","176,000,000","-"
"","மறறும் ்பாராளுமன்ற","","முற்பணம்","","","",""
"","அலுவலகள் அவமச்சர்","","","","","",""
"43","சதாழில அவமச்சர்","19301","அரச அலுவலர்களுக்கான","5,000,000","1,000,000","30,000,000","-"
"","","","முற்பணம்","","","",""
"44","இவளஞர்","19401","அரச அலுவலர்களுக்கான","15,000,000","3,000,000","100,000,000","-"
"","அலுவலகள் மறறும்","","முற்பணம்","","","",""
"","விவளயாடடுததுவற","","","","","",""
"","அவமச்சர்","","","","","",""
"45","விஞ்ஞான மறறும்","19601","அரச அலுவலர்களுக்கான","30,000,000","6,000,000","100,000,000","-"
"","சதாழிலநுட்ப அவமச்சர்","","முற்பணம்","","","",""
