"148","அளவுக் கூறுகள்,","29801","அரச அலுவலர்களுக்கான","10,000,000","6,500,000","45,000,000","-"
"","கட்டவளகள் மறறும்","","முற்பணம்","","","",""
"","சசவவகள் திவணக்களம்","","","","","",""
"149","சதசிய புலவமச்சசாதது","29901","அரச அலுவலர்களுக்கான","5,000,000","4,000,000","20,000,000","-"
"","இலஙவக அலுவலகம்","","முற்பணம்","","","",""
"150","உணவு ஆவணயாளர்","30001","அரச அலுவலர்களுக்கான","5,000,000","4,000,000","25,000,000","-"
"","திவணக்களம்","","முற்பணம்","","","",""
"151","கூடடுறவு அ்பிவிருததி","30101","அரச அலுவலர்களுக்கான","5,000,000","3,500,000","20,000,000","-"
"","(கூடடுறவுச் சஙகஙகள்","","முற்பணம்","","","",""
"","்பதிவாளர்) திவணக்களம்","","","","","",""
"152","கூடடுறவு ஊழியர்கள்","30201","அரச அலுவலர்களுக்கான","1,500,000","1,000,000","5,000,000","-"
"","ஆவணக்குழு","","முற்பணம்","","","",""
"153","சநசவுக் வகதசதாழில","30301","அரச அலுவலர்களுக்கான","5,000,000","5,000,000","30,000,000","-"
"","திவணக்களம்","","முற்பணம்","","","",""
"154","வளிமண்்டலவியல","30401","அரச அலுவலர்களுக்கான","20,000,000","8,000,000","60,000,000","-"
"","திவணக்களம்","","முற்பணம்","","","",""
"155","இலஙவகப புவகயிரதத","30601","அரச அலுவலர்களுக்கான","510,000,000","455,000,000","1,500,000,000","-"
"","திவணக்களம்","","முற்பணம்","","","",""
"156","இலஙவகப புவகயிரதத","30602","புவகயிரதக்","3,000,000,000","3,000,000,000","10,500,000,000","2,000,000,000"
"","திவணக்களம்","","களஞ்சியஙகள் முற்பணக்","","","",""
"","","","கணக்கு","","","",""
"157","சமாட்டார்","30701","அரச அலுவலர்களுக்கான","26,000,000","40,000,000","140,000,000","-"
"","ச்பாக்குவரததுத","","முற்பணம்","","","",""
"","திவணக்களம்","","","","","",""
"158","த்பால திவணக்களம்","30801","அரச அலுவலர்களுக்கான","900,000,000","710,000,000","2,400,000,000","-"
"","","","முற்பணம்","","","",""
"159","கட்ட்டஙகள்","30901","அரச அலுவலர்களுக்கான","25,000,000","20,000,000","95,000,000","-"
"","திவணக்களம்","","முற்பணம்","","","",""
"160","அரசாஙகத சதாழிறசாவல","31001","அரச அலுவலர்களுக்கான","25,000,000","13,500,000","125,000,000","-"
"","திவணக்களம்","","முற்பணம்","","","",""
"161","அரசாஙகத சதாழிறசாவல","31002","அரசாஙக சதாழிறசாவலக்","180,000,000","120,000,000","150,000,000","50,000,000"
"","திவணக்களம்","","களஞ்சிய முற்பணக்","","","",""
"","","","கணக்கு","","","",""
"162","அரசாஙகத சதாழிறசாவல","31003","அரசாஙக சதாழிறசாவல","400,000,000","450,000,000","190,000,000","-"
"","திவணக்களம்","","்பணி நிவறவு முற்பணக்","","","",""
"","","","கணக்கு","","","",""
