"58","கலவி சவளியீடடுத","21301","அரச அலுவலர்களுக்கான","20,000,000","12,000,000","62,000,000","-"
"","திவணக்களம்","","முற்பணம்","","","",""
"59","கலவி சவளியீடடுத","21302","சவளியீடுகவள அச்சிடுதல","14,500,000,000","14,500,000,000","18,000,000,000","10,000,000,000"
"","திவணக்களம்","","மறறும் விற்பவன","","","",""
"60","சதாழிலநுட்பக் கலவி","21501","அரச அலுவலர்களுக்கான","60,000,000","42,000,000","220,000,000","-"
"","மறறும் ்பயிறசித","","முற்பணம்","","","",""
"","திவணக்களம்","","","","","",""
"61","சமூக சசவவகள்","21601","அரச அலுவலர்களுக்கான","26,000,000","20,000,000","90,000,000","-"
"","திவணக்களம்","","முற்பணம்","","","",""
"62","நன்ன்டதவத மறறும்","21701","அரச அலுவலர்களுக்கான","18,000,000","12,000,000","45,000,000","-"
"","சிறுவர் ்பராமாிபபு","","முற்பணம்","","","",""
"","சசவவகள் திவணக்களம்","","","","","",""
"63","விவளயாடடுததுவற","21901","அரச அலுவலர்களுக்கான","15,000,000","11,000,000","53,000,000","-"
"","அ்பிவிருததி திவணக்களம்","","முற்பணம்","","","",""
"64","ஆயுர்சவத திவணக்களம்","22001","அரச அலுவலர்களுக்கான","55,000,000","35,000,000","150,000,000","-"
"","","","முற்பணம்","","","",""
"65","சதாழில திவணக்களம்","22101","அரச அலுவலர்களுக்கான","75,000,000","86,000,000","290,000,000","-"
"","","","முற்பணம்","","","",""
"66","இலஙவகத தவரப்பவ்ட","22201","அரச அலுவலர்களுக்கான","2,500,000,000","2,300,000,000","4,000,000,000","-"
"","","","முற்பணம்","","","",""
"67","இலஙவக க்டற்பவ்ட","22301","அரச அலுவலர்களுக்கான","550,000,000","360,000,000","1,000,000,000","-"
"","","","முற்பணம்","","","",""
"68","இலஙவகக் க்டற்பவ்ட","22302","களஞ்சியசாவலகள்","2,500,000,000","3,000,000,000","700,000,000","-"
"","","","முற்பணக் கணக்கு","","","",""
"","","","(சவடிப ச்பாருடகள்)","","","",""
"69","இலஙவக வான்்பவ்ட","22401","அரச அலுவலர்களுக்கான","450,000,000","265,000,000","1,500,000,000","-"
"","","","முற்பணம்","","","",""
"70","ச்பாலிஸ் திவணக்களம்","22501","அரச அலுவலர்களுக்கான","1,900,000,000","820,000,000","2,500,000,000","-"
"","","","முற்பணம்","","","",""
"71","குடிவரவு குடியகலவுத","22601","அரச அலுவலர்களுக்கான","35,000,000","42,000,000","180,000,000","-"
"","திவணக்களம்","","முற்பணம்","","","",""
"72","ஆடகவளப ்பதிவு","22701","அரச அலுவலர்களுக்கான","45,000,000","45,000,000","230,000,000","-"
"","சசயவதறகான","","முற்பணம்","","","",""
"","திவணக்களம்","","","","","",""
"73","நீதிமன்ற நிர்வாகம்","22801","அரச அலுவலர்களுக்கான","550,000,000","420,000,000","1,900,000,000","-"
"","","","முற்பணம்","","","",""
"74","சட்டமா அதி்பர்","22901","அரச அலுவலர்களுக்கான","35,000,000","16,000,000","100,000,000","-"
"","திவணக்களம்","","முற்பணம்","","","",""
