"","","%yjdk;
596>972>025>000","","","",""
"mikT tUkhW :-","","","","","",""
"jiyg;G","102","epjp mikr;ru;","","","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","550>950>000","1>321>050>000","",""
"","","epfo;r;rpj;jpl;lk; 02 mgptpUj;jpr; nraw;ghLfs;","-","2>485>000","",""
"jiyg;G","238","murpiwf; nfhs;ifj; jpizf;fsk;","","","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","74>750>000","2>600>000","",""
"jiyg;G","240","Njrpa tuT nryTj; jpl;lj; jpizf;fsk;","","","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","1>978>600>000","5>504>700>000","xJf;fPl;L  (jpUj;jr;)  rl;lk;","2016 Mk; Mz;bd; 23 Mk; ,yf;f>"
"","","epfo;r;rpj;jpl;lk; 02 mgptpUj;jpr; nraw;ghLfs;","44>443>800>000","579>201>780>000","",""
"jiyg;G","241","gfpuq;fj; njhopy; Kaw;rpfs; jpizf;fsk;","","","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","68>850>000","3>300>000","",""
"jiyg;G","242","Kfhikj;Jtr; Nritfs; jpizf;fsk;","","","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","44>400>000","2>250>000","",""
"jiyg;G","243","mgptpUj;jp epjpj; jpizf;fsk;","","","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","4>835>510>000","1>700>000","",""
"","","epfo;r;rpj;jpl;lk; 02 mgptpUj;jpr; nraw;ghLfs;","-","229>000>000","",""
"jiyg;G","244","th;j;jf kw;Wk; KjyPl;Lf; nfhs;iffs; jpizf;fsk;","","","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","46>825>000","4>500>000","","5"
