"24","","Engineering Council, Sri Lanka","","",""
"","","","Act, No. 4 of 2017","",""
"","","","","","(Section  25)"
"","","","SCHEDULE  B","",""
"","","Registers  of  the  engineering  practitioners","","",""
"","","","PART  I","",""
"","Register  of  the  Chartered  Engineers,  Associate  Engineers  and","","","",""
"","","","Affiliate  Engineers","",""
"Registration","Name","Address","Date of","Qualification","Registration"
"No.","","","Registration","","fee"
"","","","PART  II","",""
"","Register  of  the  Incorporated  Engineers,  and  Engineering","","","",""
"","","","Diplomates","",""
"Registration","Name","Address","Date of","Qualification","Registration"
"No.","","","Registration","","fee"
"","","","PART  III","",""
"","","Register  of  the  Engineering  Technicians","","",""
"Registration","Name","Address","Date of","Qualification","Registration"
"No.","","","Registration","","fee"
