"","","Poisons, Opium and Dangerous","19"
"","","Drugs (Amendment)",""
"4 0","2C-B","4-bromo-2,5-",""
"","","dimethoxyphenethylamine",""
"4 1","AB-CHMINACA","N-[(2S)-1-amino-3-methyl-",""
"","","oxobutan-2-yl]-1-",""
"","","(cyclohexylmethyl)-1H-indazole-3-",""
"","","carboxamide",""
"4 2","CUMYL-4CN-","1-(4-cyanobutyl)-N-(2-",""
"","BINACA","phenylpropan-2-yl)-1H-indazole-",""
"","","3-carboxamide",""
"4 3","ADB-CHMINACA,","N-[(2S)-1- amino-3,3-",""
"","MAB-CHMINACA","dimethyl-1-oxobutan-2-yl]",""
"","","-1-(cyclohexylmethyl)-1H-",""
"","","indazole-3-carboxamide",""
"4 4","4-Chlorome","1-(4-chlorophenyl)-2-",""
"","thcathinone,","(methylamino)-1-propanone",""
"","Clephedrone","",""
"","(4-CMC)","",""
"4 5","dexamphetamine","(+)-α-methylphenethylamine",""
"4 6","Dronabinol  (delta","(6aR,10aR)-6a,7,8,10a-",""
"","-9-tetrahydro-","6,6,9-  trimethyl-3-  pentyl-6H-",""
"","cannabinol  and  its","dibenzo[b,d]pyran-1-ol",""
"","stereochemical","",""
"","variants)","",""
"4 7","Ethylone","(RS)-1-(1,3-Benzodioxol-5-yl)-2-",""
"","","(ethylamino)propan-1-one",""
"4 8","Ethylphenidate","ethyl  2-phenyl-2-piperidin-2-",""
"","","ylacetate  [1]",""
"4 9","Fenetylline","7-[2-[(α-methylphenethyl)",""
"","","amino]ethyl]theophylline",""
"5 0","4-Fluoroam","1-(4-Fluorophenyl)",""
"","phetamine,  4-FA","propan-2-amine",""
"5 1","FUB-AMB,  MMB-","Methyl(2S)-2-({1-[4-fluorophenyl]",""
"","FUBINACA,  AMB-","methyl-1H-  indazole-3",""
"","FUBINACA","-carbonyl  }amino)-3-",""
"","","methylbutanoate",""
"5 2","ADB-FUBINACA","N-[(2S)-1-amino-3,3-dimethyl-1-",""
"","","oxobutan-2-yl]-1-[(4-",""
"","","fluorophenyl)methyl]-1H-",""
"","","indazole-3-carboxamide",""
"5 3","AB-FUBINACA","N-[(2S)-1-amino-3-methyl-1-",""
"","","oxobutan-2-yl]-1-[(4-",""
"","","fluorophenyl)methyl]indazole-3-",""
"","","carboxamide",""
