"r","","","","one  hundred"
"","271","Making  atmosphere","one  hundred",""
"","","noxious  to  health","rupees","thousand  rupees"
"o s
s","","","imprisonment",""
"","272","Driving  or  riding","","fine  not  less  than"
"y n","","on  a  public  way  so","of  either","twenty  five"
"d","","","description","thousand  rupees,"
"","","rashly  or  negligently","",""
"","","as  to  endanger","for  six","and  not"
"","","human  life,  &c.","months,  or","exceeding  fifty"
"","","","fine  of  one","thousand  rupees,"
"","","","hundred","and  on  a  second"
"","","","rupees,  or","conviction  to  a"
"","","","both","fine  not  less  than"
"","","","","thirty  thousand"
