"287","0.1051","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"288","0.0322","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"291","0.4202","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"292","0.0506","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","கா.அ.க.சதி(cid:8121)"
"","","","","","","","நிப(cid:8120)தைன-"
"","","","","","","","க(cid:8102)(cid:8112)(cid:8065)(cid:8123)"
"","","","","","","","ந.அ.சயி(cid:8121)"
"","","","","","","","நிப(cid:8120)தைன-"
"","","","","","","","க(cid:8102)(cid:8112)(cid:8065)(cid:8123)"
"","","","","","","","உ(cid:8117)ப(cid:8117)ட(cid:8080)."
"","","","","","","","அதிகார ப(cid:8119)திர"
"","","","","","","","இல. அ(cid:8123)/11/56"
"","","","","","","","/5984 கீ(cid:8129)"
"","","","","","","","ேஹவா"
"","","","","","","","ஹ(cid:8065)(cid:8094)ேக"
"","","","","","","","நிேராஷா"
"","","","","","","","பிாியத(cid:8125)ஷனி"
"","","","","","","","எ(cid:8121)பவ(cid:8125)"
"","","","","","","","உாிைம"
"","","","","","","","ெகா(cid:8128)கிறா(cid:8125)."
"293","0.0342","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"308","0.0170","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"311","0.0845","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","கா.அ.க.சதி(cid:8121)"
"","","","","","","","நிப(cid:8120)தைன-"
"","","","","","","","க(cid:8102)(cid:8112)(cid:8065)(cid:8123)"
"","","","","","","","ந.அ.சயி(cid:8121)"
"","","","","","","","நிப(cid:8120)தைன-"
"","","","","","","","க(cid:8102)(cid:8112)(cid:8065)(cid:8123)"
"","","","","","","","உ(cid:8117)ப(cid:8117)ட(cid:8080)."
"","","","","","","","அதிகார ப(cid:8119)திர"
"","","","","","","","இல. அ(cid:8123)/11/56/"
"","","","","","","","5986 கீ(cid:8129)"
"","","","","","","","சாய(cid:8112)காரேக"
"","","","","","","","(cid:8074)ஷானி (cid:8095)பிகா"
"","","","","","","","எ(cid:8121)பவ(cid:8125) உாிைம"
"","","","","","","","ெகா(cid:8128)கிறா(cid:8125)."
"316","0.0523","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"319","0.0584","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"327","0.0158","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"333","0.0406","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"345","0.0590","அர(cid:8070)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123)","1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","கா.அ.க.சதி(cid:8121)"
"","","","","","","","நிப(cid:8120)தைன-"
"","","","","","","","க(cid:8102)(cid:8112)(cid:8065)(cid:8123)"
"","","","","","","","ந.அ.சயி(cid:8121)"
"","","","","","","","நிப(cid:8120)தைன-"
"","","","","","","","க(cid:8102)(cid:8112)(cid:8065)(cid:8123)"
"","","","","","","","உ(cid:8117)ப(cid:8117)ட(cid:8080)."
"","","","","","","","அதிகார ப(cid:8119)திர"
"","","","","","","","இல. அ(cid:8123)/11/56/"
"","","","","","","","5976 கீ(cid:8129)"
"","","","","","","","அஜி(cid:8119) ஷா(cid:8120)த"
"","","","","","","","ெகா(cid:8074)(cid:8080)வ(cid:8112)(cid:8065)"
"","","","","","","","எ(cid:8121)பவ(cid:8125)"
"","","","","","","","உாிைம"
"","","","","","","","ெகா(cid:8128)கிறா(cid:8125)."
