"","","weia;fïka;=j — 2020","","","","",""
"","","w;a;sldrï .sKqï l%shdldrlïj, iSud","","","","",""
"","","I","II","III","IV","V",""
"wkql%ñl
wud;HdxY$fomd¾;fïka;=","úIh","wdKavqfõ","wdKavqfõ","wdKavqfõ","wdKavqfõ","wdKavqfõ",""
"wxlh","wxlh","lghq;=","lghq;=","lghq;=","lghq;=j,","lghq;=j,",""
"","","","i|yd","m
s
<
s
n|","yr","nerlï","úi¾ck"
"","","","úhofuys",".
s
K
q
ïj,g","fYaIhkaf.a","m
s
<
s
n|",""
"","","","Wmßu iSud","n
e
r l< hq;=","","Wmßu iSud Wmßu iSud",""
"","","","",",eîïj,","","",""
"","","","","wju iSud","","",""
"","","","re'","re'","re'","re'",""
"1
w;s.re  ckdêm;s","00101","rcfha  ks,Odßkag  w;a;sldrï","41""000""000","13""000""000","160""000""000","-",""
"2
w.%dud;H ld¾hd,h","00201","rcfha  ks,Odßkag  w;a;sldrï","19""000""000","8""000""000","80""000""000","-",""
"3
WmßudêlrKj,  úksYaphldrjre","00401","rcfha  ks,Odßkag  w;a;sldrï","1""000""000","100""000","2""000""000","-",""
"4
wud;H uKav, ld¾hd,h","00501","rcfha  ks,Odßkag  w;a;sldrï","3""500""000","2""500""000","27""000""000","-",""
"5
rdcH fiajd fldñIka iNd ld¾hd,h
5","00601","rcfha  ks,Odßkag  w;a;sldrï","11""000""000","4""300""000","30""000""000","-",""
