"","","",".=oï myiqlï"" nyd¨ï wx.k"" jrdh iemhqï myiqlï yd fndaÜgq yd keõ l¾udka; ixj¾Ok rdcH wud;HdxYh","",""
"","","mqkrdj¾;k","14,050,000","",""
"","","uQ,Ok","2,535,850,000","",""
"","","my;  mßÈ  úhoï  ieliS  we; :—","","",""
"5","YS¾I 434","",".=oï myiqlï"" nyd¨ï wx.k"" jrdh iemhqï myiqlï yd fndaÜgq yd keõ l¾udka; ixj¾Ok rdcH wud;Hjrhd","",""
"","","jevigyk  01  fufyhqï  jevigyk","","14,050,000               1,580,000",""
"","","jevigyk  02  ixj¾Ok  jevigyk","","-                2,534,270,000",""
"","","lïlre  wud;HdxYh","","",""
"","","mqkrdj¾;k","2,728,900,000","",""
"10","","uQ,Ok","1,078,900,000","","úi¾ck"
"","","my;  mßÈ  úhoï  ieliS  we; :—","","",""
"","YS¾I 193","lïlre  wud;Hjrhd","","",""
"","","jevigyk  01  fufyhqï  jevigyk","","591,400,000             21,300,000",""
"","","jevigyk 02  ixj¾Ok jevigyk","","85,750,000              3,800,000",""
"15","YS¾I  221","lïlre  fomd¾;fïka;=j","","",""
"","","jevigyk  01  fufyhqï  jevigyk","","1,163,000,000           955,300,000",""
"","","jevigyk 02  ixj¾Ok jevigyk","","888,750,000
              98,500,000",""
"","","úfoaY  /lshd  m%j¾Ok  yd  fjf<|m<  úúOdx.SlrK  rdcH  wud;HdxYh","","",""
"","","mqkrdj¾;k","623,100,000","",""
