"165","$l;LwT  mgptpUj;jp","30101","mur  mYtyh;fSf;fhd","","","",""
"","($l;LwTr;  rq;fq;fs;","","Kw;gzk;","7,500,000","3,000,000
        30,000,000","—",""
"","gjpthsh;)  jpizf;fsk;","","","","","",""
"166","$l;LwT  Copah;fs;","30201","mur  mYtyh;fSf;fhd","","","",""
"","Mizf;FO","","Kw;gzk;","1,800,000","400,000
          6,000,000","—",""
"167","nerTf;  ifj;njhopy;","30301","mur  mYtyh;fSf;fhd","","","",""
"","","","","6,000,000","3,200,000
        30,000,000","—",""
"","jpizf;fsk;","","Kw;gzk;","","","",""
"168","tspkz;lytpay; jpizf;fsk;","30401","mur  mYtyh;fSf;fhd","","","",""
"","","","","12,000,000","8,000,000
        55,000,000","—",""
"","","","Kw;gzk;","","","",""
"169",",yq;if  Gifapujj;","30601","mur  mYtyh;fSf;fhd","","","",""
"","jpizf;fsk;","","Kw;gzk;","830,000,000","435,000,000
   2,000,000,000","—",""
"170",",yq;if  Gifapujj;","30602","Gifapujf;  fsQ;rpaq;fs;","","","",""
"","jpizf;fsk;","","Kw;gzf;fzf;F","1,800,000,000","1,800,000,000
   7,200,000,000","1,500,000,000",""
"171","Nkhl;lhh; thfd  Nghf;Ftuj;Jj;","30701","mur  mYtyh;fSf;fhd","","","",""
"","","","","35,000,000","22,500,000
      158,000,000","—",""
"","jpizf;fsk;","","Kw;gzk;","","","","xJf;fPl;Lr; rl;lk;"
"172","jghy;  jpizf;fsk;","30801","mur  mYtyh;fSf;fhd","","","",""
"","","","","840,000,000","735,000,000
   2,400,000,000","—",""
"","","","Kw;gzk;","","","",""
"173","fl;llq;fs;  jpizf;fsk;","30901","mur  mYtyh;fSf;fhd","","","",""
"","","","Kw;gzk;","27,000,000","13,800,000
      95,000,000","—",""
"174","murhq;fj;  njhopw;rhiy","31001","mur  mYtyh;fSf;fhd","","","",""
"","","","","32,000,000","25,000,000
      125,000,000","—",""
"","","","Kw;gzk;","","","",""
"175","murhq;fj;  njhopw;rhiy","31002","murhq;f  njhopw;rhiy","","","",""
"","","","fsQ;rpa Kw;gzf;fzf;F","120,000,000","120,000,000        40,000,000","30,000,000",""
"176","murhq;fj;  njhopw;rhiy","31003","murhq;f  njhopw;rhiy","","","",""
"","","","gzpepiwT","","","",""
"","","","Kw;gzf;fzf;F","370,000,000","440,000,000
      190,000,000","1,000,000",""
"177","Njrpa  ngsjpfj;  jpl;lkply;","31101","mur  mYtyh;fSf;fhd","","","",""
"","jpizf;fsk;","","Kw;gzk;","15,000,000","8,300,000
        50,000,000","—",""
"178","rptpy;  ghJfhg;Gj;","32001","mur  mYtyh;fSf;fhd","","","",""
"","","","","600,000,000","350,000,000
      950,000,000","—",""
"","jpizf;fsk;","","Kw;gzk;","","","",""
