"","58","ைலவி சவளியீட்டுத","21301","அரச அலுவலரைளுக்ைான","20,000,000","12,000,000","62,000,000","-",""
"","","திவணக்ைளம்","","முற்ணம்","","","","",""
"","59","ைலவி சவளியீட்டுத","21302","சவளியீடுைவள அச்சிடுதல","14,500,000,000","14,500,000,000","18,000,000,000","10,000,000,000",""
"","","திவணக்ைளம்","","மறறும் விற்வன","","","","",""
"5","60","சதாழிலநுட்்க் ைலவி","21501","அரச அலுவலரைளுக்ைான","60,000,000","42,000,000","220,000,000","-",""
"","","மறறும் ்யிறசித","","முற்ணம்","","","","",""
"","","திவணக்ைளம்","","","","","","",""
"","61","சமூை சசவவைள்","21601","அரச அலுவலரைளுக்ைான","26,000,000","20,000,000","90,000,000","-",""
"","","திவணக்ைளம்","","முற்ணம்","","","","",""
"10","62","நன்னடதவத மறறும்","21701","அரச அலுவலரைளுக்ைான","18,000,000","12,000,000","45,000,000","-",""
"","","சிறுவர ்ராமாிபபு","","முற்ணம்","","","","",""
"","","சசவவைள் திவணக்ைளம்","","","","","","",""
"","63","விவளயாட்டுததுவற","21901","அரச அலுவலரைளுக்ைான","15,000,000","11,000,000","53,000,000","-",""
"","","அ்ிவிருததி திவணக்ைளம்","","முற்ணம்","","","","",""
"15","64","ஆயுரசவத திவணக்ைளம்","22001","அரச அலுவலரைளுக்ைான","55,000,000","35,000,000","150,000,000","-",""
"","","","","முற்ணம்","","","","",""
"","65","சதாழில திவணக்ைளம்","22101","அரச அலுவலரைளுக்ைான","75,000,000","86,000,000","290,000,000","-",""
"","","","","முற்ணம்","","","","",""
"","66","இலஙவைத தவரப்வட","22201","அரச அலுவலரைளுக்ைான","2,500,000,000","2,300,000,000","4,000,000,000","-","ஒதுக்கீடு"
"20","","","","முற்ணம்","","","","",""
"","67","இலஙவை ைடற்வட","22301","அரச அலுவலரைளுக்ைான","550,000,000","360,000,000","1,000,000,000","-",""
"","","","","முற்ணம்","","","","",""
"","68","இலஙவைக் ைடற்வட","22302","ைளஞ்சியசாவலைள்","2,500,000,000","3,000,000,000","700,000,000","-",""
"","","","","முற்ணக் ைணக்கு","","","","",""
"25","","","","","","","","",""
"","","","","(சவடிப ச்ாருட்ைள்)","","","","",""
"","69","இலஙவை வான்்வட","22401","அரச அலுவலரைளுக்ைான","450,000,000","265,000,000","1,500,000,000","-",""
"","","","","முற்ணம்","","","","",""
"","70","ச்ாலிஸ் திவணக்ைளம்","22501","அரச அலுவலரைளுக்ைான","1,900,000,000","820,000,000","2,500,000,000","-",""
"","","","","முற்ணம்","","","","",""
"30","71","குடிவரவு குடியைலவுத","22601","அரச அலுவலரைளுக்ைான","35,000,000","42,000,000","180,000,000","-",""
"","","திவணக்ைளம்","","முற்ணம்","","","","",""
"","72","ஆட்ைவளப ்திவு","22701","அரச அலுவலரைளுக்ைான","45,000,000","45,000,000","230,000,000","-",""
"","","சசயவதறைான","","முற்ணம்","","","","",""
"","","திவணக்ைளம்","","","","","","",""
"","73","நீதிமன்ற நிரவாைம்","22801","அரச அலுவலரைளுக்ைான","550,000,000","420,000,000","1,900,000,000","-",""
"35","","","","","","","","",""
"","","","","முற்ணம்","","","","",""
"","74","சட்டமா அதி்ர","22901","அரச அலுவலரைளுக்ைான","35,000,000","16,000,000","100,000,000","-",""
"","","திவணக்ைளம்","","முற்ணம்","","","","",""
