"","———————————————————————————————–--———————————————————————————————————————————————————","","","",""
"","","","","c$ශ්චය(cid:10) සහ","ය) cෙශgෂ ෙහh"
"","","","","ඉ(cid:10)ෙජ(cid:10)ෂ(cid:10) තහන)","ෙපi(cid:31)ගLක"
"","ඉඩ)  cශාල&වය","අY%ක7ෙ1/අY%ක7ව(cid:10)ෙ1","ජ
ා
%ක 
අY% 
අY%ෙ(cid:19)","අෙ\;ෂාෙව(cid:10) ඇ%  j%යකට යට&",""
"ෙක.ටෙසg","","ස)k]ණ නම/න) සහ L(cid:28)නය","හ
ැ
lN)ප&  ඉඩෙ)  ප(cid:10)%ය සහ","උකස් සහ බැm)","න) ඒ (cid:28)oබඳ"
"අංකය","","","අ
ං
කය 
(cid:7)මාණය  ස්වභාවය","(cid:28)oබඳ cස්තර","cස්තර"
"","———————————————————————————————————————————————————————————————————————————————————-","","","",""
"(","ෙහ;ටයා])","","","",""
"1","1.0493","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"2","0.1426","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"10","0.1035","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"14","0.1576","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"15","0.0029","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"16","0.0511","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"17","0.4596","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"18","0.0017","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"20","0.0030","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"21","0.0339","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"24","0.0454","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"29","0.1283","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"30","0.0592","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"34","0.0942","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"40","0.1093","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"44","0.2635","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"49","0.1955","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"50","0.0285","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"51","0.1741","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"54","0.0506","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"63","0.1299","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"64","0.0055","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"65","0.0218","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"66","0.0456","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"67","0.0298","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"68","0.3354","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"71","0.0751","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"72","0.0110","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"73","0.0121","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"74","0.0349","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"76","0.0211","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"81","0.0274","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"87","0.0306","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"89","0.0249","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"96","0.0437","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"97","1.9859","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"98","0.5158","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"99","0.3081","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
"100","0.0453","රජය","– 
ස)k]ණ  (cid:7)ථම ප(cid:10)%ය","–","–"
