"2 A","III fldgi - Y%S ,xld m%cd;dka;%sl iudcjd§ ckrcfha w;s úfYI .eiÜ m;%h - 2019'12'03","","","",""
"","gFjp III - ,yq;ifr; rdehaf Nrhryprf; FbauR tu;j;jkhdg; gj;jpupif - mjptpNr\khdJ - 2019.12.03","","","",""
"tiugl  ,y.",":","M. t. ,y. fld:9615","gpuNjr nrayhsh; gphpT",":","nfhnyhd;dhit"
"","","","fpuhkk;
;",":","cLKy;iy"
"Jz;L ,y.",":","Jz;L ,y.1","fhzpapd; ngah;",":","mk;gj;jNytj;j"
"tp];jPuzk;",":","0.1249  n`f;lahu;","tiugl  ,y.",":","M. t. ,y. fld:9615"
"tof;F  ,y.",":","DLA 00044/17","Jz;L ,y.",":","Jz;L ,y.3"
"","itg;Gr;  nra;ag;gl;l  njhif  :    &. 1000.00 (&gh Mapuk;)","","tp];jPuzk;",":","0.0005  n`f;lahu;"
"","","( ngausTg; ngWkjp )","tof;F  ,y.",":","DLA 00026/17"
"","","","itg;Gr;  nra;ag;gl;l  njhif  :","","&. 1000.00 (&gh Mapuk;)"
"","ml;ltiz ,y. 2","","","","( ngausTg; ngWkjp )"
"02. khfhzk;",":","Nky; khfhzk;","","ml;ltiz ,y. 4",""
"khtl;lk;",":","nfhOk;G","","",""
"gpuNjr nrayhsh; gphpT",":","nfhnyhd;dhit","04. khfhzk;",":","Nky; khfhzk;"
"fpuhkk;",":","cLKy;iy","khtl;lk;",":","nfhOk;G"
"fhzpapd; ngah;",":","mk;gj;jNytj;j","gpuNjr nrayhsh; gphpT",":","nfhnyhd;dhit"
"tiugl  ,y.",":","M. t. ,y. fld:9615","fpuhkk;
;
;",":","cLKy;iy"
"Jz;L ,y.",":","Jz;L ,y.2","fhzpapd; ngah;",":","mk;gj;jNytj;j"
"tp];jPuzk;",":","0.0385  n`f;lahu;","tiugl  ,y.",":","M. t. ,y. fld:9615"
"tof;F  ,y.",":","DLA 25/17","Jz;L ,y.",":","Jz;L ,y.4"
"itg;Gr;  nra;ag;gl;l  njhif  :","","&. 1000.00 (&gh Mapuk;)","tp];jPuzk;",":","0.0014  n`f;lahu;"
"","","( ngausTg; ngWkjp )","tof;F  ,y.",":","DLA 27/17"
"","","","itg;Gr;  nra;ag;gl;l  njhif  :","","&. 1000.00 (&gh Mapuk;)"
"","ml;ltiz ,y. 3","","","","( ngausTg; ngWkjp )"
"03. khfhzk;",":","Nky; khfhzk;","","",""
"khtl;lk;",":","nfhOk;G","12-559","",""
