"","2941.30","nuw;whirf;fpspd;fSk; mtw;wpd; ngWjpfSk; : cg;Gf;fSk;","tpyf;fspg;G"
"","2941.40","FNshuhk;ngdpf;NfhYk; mjd; ngWjpfSk; mitfspd; cg;Gf;fSk;","tpyf;fspg;G"
"30.01","","mq;fr;  rpfpr;irg;  ghtidf;fhd  Rug;gpfSk;  gpw  mq;fq;fSk;",""
"","","c y h ; j ; j p a i t >   J } s h f ; f g ; g l ; l i t   J } s h f ; f g ; g l h j i t :",""
"","","Rug;gpfs;  my;yJ  gpw  gphpj;njLg;Gfs;  my;yJ  mq;fr;  rpfpr;irg;",""
"","","ghtidfSf;fhd  mtw;wpd;  Rug;Gfs;  :  n`g;ghhpDk;  mjd;",""
"","","cg;GfSk; : Ntnwq;Fk; Fwpg;gplg;glhj Nrh;f;fg;glhj rpfpr;irf;fhf",""
"","","my;yJ Neha;j; jLg;Gf;fhd ghtidf;Fj; jahhpf;fg;gl;l gpw kdpj",""
"","","my;yJ kpUf cs;slf;fq;fs;.",""
"","3001.20","Rug;gpfs; my;yJ gpw mq;fq;fspd; gphpj;njLg;Gf;fs; my;yJ mtw;wpd;","tpyf;fspg;G"
"","","Rug;Gfs;",""
"","3001.90","gpw","tpyf;fspg;G"
"30.02","","kdpj  ,uj;jk;
;  kUj;Jt  rpfpr;ir>  Neha;jLg;G  my;yJ  ,uj;jk;",""
"","","Rj;jpfupj;jypy;  ghtpg;gj;fhf  jahupf;fg;gl;l  kpUf  ,uj;jk;  ;",""
"","","md;upNruh>  gpw  ,uj;j  njhopw;ghLfs;  kw;Wk;  clypy;  me;epa",""
"","","nghUl;fSf;F  Vw;gLfpd;w  vjpug;G  gw;wpa  kUj;Jt  jahupg;Gfs;>",""
"","","khw;wpaikf;fg;gl;lit  my;yJ  khw;wpaikf;fg;glhjit  my;yJ",""
"","","capupd  njhopEl;gtpay;  nra;KiwfsJ  fUtpahy;  ngwg;gl;lit;",""
"","","mk;ikg;ghy;(ntf;rpd;)>nlhf;rpd;fs;>  Ez;Zapu;  ngUl;fsJ",""
"","","Nru;itfs;(Gspj;j  khTfs;  ePq;fyhf)  kw;Wk;  mNj  Nghd;w",""
"","","jahupg;GfSk;",""
"","","Md;upNruh> NtW ,uj;j njhopw;ghLfSk; clypy; me;epa nghUl;fSf;F",""
"","","Vw;gLfpd;w vjpu;g;G gw;wpa kUj;Jt jahupg;Gfs;>khw;wpaikf;fg;gl;lit",""
"","","my;yJ khw;wpaikf;fg;glhjit my;yJ capupay; njhopEl;g",""
"","","fUtpapdhy; ngwg;gl;lit :",""
"","3002.11","kNyupah Neha; njhlu;gpyhd gupNrhjid fUtpfs;","tpyf;fspg;G"
"","3002.12","Md;upNruh> NtW ,uj;j njhopw;ghLfs;","tpyf;fspg;G"
"","3002.13","Neha;j;jLg;G jahupg;Gfs;> fyf;fg;glhjit> mstPL nra;ag;gl;l","tpyf;fspg;G"
"","","msitfspy; my;yJ tbtq;fspy; my;yJ rpy;yiw tpw;gidf;fhf",""
"","","nghjpfspy; ,lg;glhjit.",""
"","3002.14","Neha;j;jLg;G jahupg;Gfs;> fyf;fg;gl;lit> mstPL nra;ag;gl;l","tpyf;fspg;G"
"","","msitfspy; my;yJ tbtq;fspy; my;yJ rpy;yiw tpw;gidf;fhf",""
"","","nghjpfspy; ,lg;glhjit",""
"","3002.15","Neha;j;jLg;G jahupg;Gfs;> mstPL nra;ag;gl;l msitfspy; my;yJ","tpyf;fspg;G"
"","","tbtq;fspy; my;yJ rpy;yiw tpw;gidf;fhf nghjpfspy; ,lg;gl;lit",""
"","3002.19","gpw","tpyf;fspg;G"
"","3002.20","kdpj kUj;Jtj;jpw;fhd Neha;j; jLg;
;Gg; ghy;fs;","tpyf;fspg;G"
"","3002.30","tpyq;F kUj;Jtj;jpw;fhd Neha;j; jLg;Gg; ghy;fs;","tpyf;fspg;G"
"","3002.90","gpw:",""
