"Tt","","",""
"","","PARLIAMENT  OF  THE  DEMOCRATIC",""
"","","SOCIALIST  REPUBLIC  OF",""
"","","SRI  LANKA",""
"","","————————",""
"","","ONLINE SAFETY (REPEAL)",""
"","","A",""
"","","BILL",""
"","","to repeal the Online Safety Act, No. 9 of 2024",""
"","","————————",""
"","","Presented by the Hon. (Mr.) Ravi Karunanayake, M.P.",""
"","","on 08 th of May, 2025",""
"","","(Published in the Gazette on April 08, 2025)",""
"","","Ordered by Parliament to be printed",""
"","","————————",""
"","[Bill No. 10]","",""
"","","printed at the department of government printing, sri lanka",""
"","","to be purchased at the government publications bureau, colombo 5",""
"","Price :  Rs. 6.00","","Postage :  Rs.  150.00"
"","This Bill can be downloaded from www.documents.gov.lk","",""
