"","therefor:-","","",""
"","“Appeals against","","",""
"10","any decision of","","",""
"","an Authorized Person”.","","",""
"","9.  Section  20  of","the  principal  enactment","is  hereby","Amendment"
"","","","","of section"
"","amended in subsection (2) thereof by the substitution for the","","",""
"","","","","20 of the"
"","words “fourteen days”, of the words “thirty days”.","","",""
"","","","","principal"
"","","","","enactment"
"","10.  Section  24  of","the  principal  enactment","is  hereby","Replacement"
"15","","","",""
