"","","","","","","Wmßu iSud ner l< hq;= Wmßu iSud Wmßu iSud","",""
"","","","","","",",eîïj,","",""
"","","","","","","wju iSud","",""
"","","","","","re'","re'","re'","re'"
"","122","ckf,aLk  yd  ixLHd  f,aLk","","","","","",""
"","","fomd¾;fïka;=j","25201","rcfha  ks,Odßkag  w;a;sldrï","51""000""000","34""000""000","250""000""000","-"
"","123","úY%du  jegqma  fomd¾;fïka;=j","25301","rcfha  ks,Odßkag  w;a;sldrï","50""000""000","32""000""000","190""000""000","-"
"","124","frðiag%d¾  ckrd,a  fomd¾;fïka;=j","25401","rcfha  ks,Odßkag  w;a;sldrï","77""000""000","58""000""000","270""000""000","-"
"5","125","Èia;%","sla f,alï ld¾hd,h - fld<U
25501","rcfha  ks,Odßkag  w;a;sldrï","67""000""000","43""000""000","220""000""000","-"
"","126","Èia;%","sla f,alï ld¾hd,h - .ïmy
25601","rcfha  ks,Odßkag  w;a;sldrï","103""000""000","68""000""000","315""000""000","-"
"","127","Èia;%","sla f,alï ld¾hd,h - l¿;r
25701","rcfha  ks,Odßkag  w;a;sldrï","95""000""000","63""000""000","373""000""000","-"
"","128","Èia;%","sla f,alï ld¾hd,h - uykqjr
25801","rcfha  ks,Odßkag  w;a;sldrï","76""000""000","65""000""000","260""000""000","-"
"","129","Èia;%","sla f,alï ld¾hd,h - ud;f,a
25901","rcfha  ks,Odßkag  w;a;sldrï","65""000""000","38""000""000","212""000""000","-"
"10","130","Èia;%","sla  f,alï  ld¾hd,h  -  kqjrt<sh 26001","rcfha  ks,Odßkag  w;a;sldrï","40""000""000","25""000""000","98""000""000","-"
"","131","Èia;%","sla f,alï ld¾hd,h - .d,a,
26101","rcfha  ks,Odßkag  w;a;sldrï       69""000""000","","59""000""000","275""000""000","-"
"","132","Èia;%","sla f,alï ld¾hd,h - ud;r
26201","rcfha  ks,Odßkag  w;a;sldrï","64""000""000","57""000""000","250""000""000","-"
