"71",",yq;iff;  flw;gil","22302","fsQ;rparhiyfs;","6,400,000,000         8,320,000,000       2,120,000,000","—",""
"","","","Kw;gzf;fzf;F","","",""
"","","","(ntbnghUl;fs;)","","",""
"72",",yq;if  thd;gil","22401","mur  mYtyh;fSf;fhd","400,000,000            310,000,000           500,000,000","—",""
"","","","Kw;gzk;","","",""
"73","nghyp];  jpizf;fsk;","22501","mur  mYtyh;fSf;fhd","2,400,000,000         2,400,000,000        2,700,000,000","—",""
"","","","Kw;gzk;","","",""
"74","FbtuT  Fbafy;Tj;","22601","mur  mYtyh;fSf;fhd","40,000,000               40,000,000           180,000,000","—",""
"","jpizf;fsk;","","Kw;gzk;","","",""
"75","Ml;fisg;  gjpT  nra;tjw;fhd","22701","mur  mYtyh;fSf;fhd","40,000,000               38,000,000           170,000,000","—",""
"","jpizf;fsk;","","Kw;gzk;","","",""
"76","ePjpkd;w  eph;thfk;","22801","mur  mYtyh;fSf;fhd","600,000,000            350,000,000        1,750,000,000","—",""
"","","","Kw;gzk;","","",""
"77","rl;
;lkh  mjpgh;  jpizf;fsk;","22901","mur  mYtyh;fSf;fhd","30,000,000               18,000,000             80,000,000","—",""
"","","","Kw;gzk;","","",""
"78","rl;l  tiuQh;  jpizf;fsk;","23001","mur  mYtyh;fSf;fhd","5,000,000                 3,100,000             20,000,000","—","xJf;fPl;Lr; rl;lk;"
"","","","Kw;gzk;","","",""
"79","fld;  ,zf;fr;  rig","23101","mur  mYtyh;fSf;fhd","1,000,000                    400,000               5,000,000","—",""
"","jpizf;fsk;","","Kw;gzk;","","",""
"80","rpiwr;rhiyfs;","23201","mur  mYtyh;fSf;fhd","150,000,000            130,000,000           250,000,000","—",""
"","jpizf;fsk;","","Kw;gzk;","","",""
"81","rpiwr;rhiyfs;","23202","rpiwr;rhiyf;","110,000,000            120,000,000             65,000,000","15,000,000",""
"","jpizf;fsk;","","ifj;njhopy;  kw;Wk;","","",""
"","","","tptrha  Kaw;rpfs;","","",""
"82","murhq;f  ,urhadg;","23301","mur  mYtyh;fSf;fhd","7,000,000                 6,000,000             28,000,000","—",""
"","gFg;gha;thsh;  jpizf;fsk;","","Kw;gzk;","","",""
"83","cah;  ePjpkd;wg;  gjpthsh;","23401","mur  mYtyh;fSf;fhd","20,000,000               10,000,000             50,000,000","—",""
"","mYtyfk;","","Kw;gzk;","","",""
"84","rl;l  Mizf;FOj;","23501","mur  mYtyh;fSf;fhd","2,000,000                    500,000               6,000,000","",""
"","","","","","—",""
"","jpizf;fsk;","","Kw;gzk;","","",""
