"","","","","","f$ශ්චය(cid:10) සහ  ය) fෙශiෂ ෙහv",""
"","","","","","ඉ(cid:10)ෙජ(cid:10)ෂ(cid:10) තහන)","ෙපw(cid:31)ගOක"
"","ඉඩ)  fශාල&වය","අ[%කEෙ1/අ[%කEව(cid:10)ෙ1","ජ
ා
%ක","අ[% 
අ[%ෙ(cid:19)","අෙ_:ෂාෙව(cid:10) ඇ%  x%යකට යට&",""
"ෙක.ටෙසi","","ස)k‘ණ නම/න) සහ O(cid:28)නය","හ
ැ","y8)ප&  ඉඩෙ)  ප(cid:10)%ය සහ","උකස් සහ බැz)","න) ඒ (cid:28)|බඳ"
"අංකය","","","අ
ං
කය","(cid:7)මාණය  ස්වභාවය","(cid:28)|බඳ fස්තර","fස්තර"
"","(
ෙහ:ටයා‘)","","","","",""
"245","0.0752","ඉඩ) (cid:7)%සංස්කරණ ෙක.(ෂ(cid:10) සභාව","","ස)k‘ණ  (cid:7)ථම ප(cid:10)%ය","–","පතන"
"247","0.0154","ඉඩ) (cid:7)%සංස්කරණ ෙක.(ෂ(cid:10) සභාව","","ස)k‘ණ  (cid:7)ථම ප(cid:10)%ය","–","අගල"
"252","0.0766","ඉඩ) (cid:7)%සංස්කරණ ෙක.(ෂ(cid:10) සභාව","","ස)k‘ණ  (cid:7)ථම ප(cid:10)%ය","–","පතන"
"260","0.0164","ඉඩ) (cid:7)%සංස්කරණ ෙක.(ෂ(cid:10) සභාව","","ස)k‘ණ  (cid:7)ථම ප(cid:10)%ය","–","පතන"
"261","0.0482","ඉඩ) (cid:7)%සංස්කරණ ෙක.(ෂ(cid:10) සභාව","","ස)k‘ණ  (cid:7)ථම ප(cid:10)%ය","–","පතන"
