"","","","kPz;LtUk; nrytpdk;","465,498,310,000",""
"","","","%yjdr;  nrytpdk;","257,933,185,000",""
"","","mikT  tUkhW  :—","","",""
"5","jiyg;G","102","","epjp>  nghUshjhu  cWjpg;ghL  kw;Wk;  Njrpaf;  nfhs;iffs;  mikr;rh;",""
"","","","epfo;r;rpj;jpl;lk;    01    nray;Kiwr;  nraw;ghLfs;","","201,350,909,000              261,450,000"
"","","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","","-
23,338,000,000"
"","jiyg;G","237","Njrpa jpl;lkply; jpizf;fsk;","",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","","133,331,000           4,248,680,000"
"10","jiyg;G","238","murpiwf;  nfhs;if  jpizf;fsk;","",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","","106,560,000                  1,400,000"
"","jiyg;G","239","ntspehl;L  tsq;fs;  jpizf;fsk;","",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","","443,995,000           3,541,700,000"
"","jiyg;G","240","Njrpa  tuT  nryTj;  jpl;
;lj;  jpizf;fsk;","",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","","285,250,000              345,000,000"
"15","","","","",""
"","","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","","200,000,000,000
100,000,000,000"
"","jiyg;G","241","mur  njhopy;  Kaw;rpfs;  jpizf;fsk;","",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","","878,230,000         69,108,955,000"
"","jiyg;G","242","Kfhikj;Jt  Nritfs;  jpizf;fsk;","",""
"20","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","","120,990,000                  4,100,000"
