"6","","Code of Criminal Procedure (Amendment)","",""
"","173","Intentionally","one  month,","six  months,  or"
"","","omitting  to","or  fine  of","with  fine"
"","","","one  hundred","which  may"
"","","produce  a","",""
"","","","rupees","extend  to"
"","","document  to  a","",""
"","","","","twenty"
"","","public  servant  by","",""
"","","","","thousand"
"","","a  person  legally","",""
"","","","","rupees"
"","","bound  to  produce","",""
"","","or  deliver  such","",""
"","","document","",""
"","","If  the  document  is","one  hundred","fifty  thousand"
"","","required  to  be","rupees","rupees"
"","","produced  in  or","",""
"","","delivered  to  a","",""
"","","Court  of  Justice","",""
"","174","Intentionally","one  month,","six  months,  or"
"","","omitting  to  give","or  fine    of","fine  which"
"","","notice  or  information","fifty  rupees","may  extend  to"
"","","to  a  public  servant","","twenty"
"","","","","thousand"
"","","by  a  person  legally","",""
"","","","","rupees"
"","","bound  to  give  such","",""
"","","notice  or  information","",""
"","","If  the  notice  or","one  hundred","fifty  thousand"
"","","information  required","rupees","rupees"
"","","respects  the","",""
"","","commission  of  an","",""
"","","offence,  &c.","",""
"","175","Knowingly furnishing","same","Simple"
"","","false  information  to","","imprisonment"
"","","a  public  servant","","for a term which"
"","","","","may  extend  to"
