"","","","wdh;k yd rdcH ixia:d","","iy wK mk;a"
"1'","rdcH m%;sm;a;sj,g wkql+,j mdi,a","1'","wOHdmk m%ldYk fomd¾;fïka;=j'","²","mdi,a ixj¾Ok uKav, mk;"
"","fm<fmd;a"" ks, we÷ï"" Èjd wdydr""","","","","^1993 wxl 08&"
"","","","2' Y%S ,xld .%ka: ixj¾Ok uKav,h'","",""
"","fjk;a YsIH wjYH;d iy myiqlï","","","",""
"",",nd  §fï  jevigyka  l%
shd;aul","3'","cd;sl mqia;ld, yd m%f,aLk fiajd","",""
"","","","","²","rdcH uqøK ixia:d mk;"
"","lsÍu yd fufyhùu'","","uKav,h'","",""
"","","","","","^1968 wxl 24&"
"2' fn!oaO  yd  md,s  wOHhk  lghq;=","","","","",""
"","","","4' msßfjka wOHdmk uKav,h'","",""
"","m%j¾Okh  lsÍu  yd  wd.ñl","","","",""
"","wOHdmkfha  wruqKq  bgq  jk","5'","rdcH uqøK kS;s.; ixia:dj'","",""
"","wkaoñka msßfjka wOHdmkh kÕd","","","",""
"","isgqùu'","","","",""
"3'","j;=  mdi,a  yd  fou<  udOH  mdi,a","","","",""
"","ixj¾Okhg  wod<  m%;sm;a;s""","","","",""
"","jevigyka yd jHdmD;s iïmdokh","","","",""
"","lsÍu"" miq úmrï lsÍu yd we.hSu'","","","",""
