"45","ghuk;ghpa  ifj;njhopy;fs;","12801","mur  mYtyh;fSf;fhd","","",""
"","rpWnjhopy; Kaw;rp mgptpUj;jp","","Kw;gzk;","6>500>000
            2>500>000","25>000>000","—"
"","mikr;rh;","","","","",""
"46","cs;~uhl;rp>  khfhz  rigfs;","13001","mur  mYtyh;fSf;fhd","","",""
"","mikr;rh;","","Kw;gzk;","8>000>000
            4>000>000","35>000>000","—"
"47","njhopDl;g>  Muha;r;rp","13301","mur  mYtyh;fSf;fhd","","",""
"","mikr;rh;","","Kw;gzk;","24>000>000
            11>000>000","75>000>000","—"
"48","Njrpa  nkhopfs;>  r%f","13401","mur  mYtyh;fSf;fhd","","",""
"","xUikg;ghl;L
mikr;rh;","","Kw;gzk;","8>500>000
            4>000>000","35>000>000","—"
"49","ngUe;Njhl;lf;  ifj;njhopy;fs;","13501","mur  mYtyh;fSf;fhd","","",""
"","mikr;rh;","","Kw;gzk;","4>000>000
            3>000>000","25>000>000","—"
"50","tpisahl;Lj;Jiw
mikr;rh;","13601","mur  mYtyh;fSf;fhd","","",""
"","","","Kw;gzk;","5>500>000
            3>500>000","23>000>000","—"
"51","RNjr kUj;Jtj;Jiw mikr;rh;","13801","mur  mYtyh;fSf;fhd","","",""
"","","","Kw;gzk;","13>000>000
            4>300>000","35>000>000","—"
"52","flw;nwhopy;>  ePufts","13901","mur  mYtyh;fSf;fhd","","",""
"","mgptpUj;jp mikr;rh;","","Kw;gzk;","5>500>000
            4>000>000","29>000>000","—"
"53","fhy;eil  tsh;g;G>  fpuhkpa","14001","mur  mYtyh;fSf;fhd","","",""
"","rdr%f mgptpUj;jp mikr;rh;","","Kw;gzk;","10>000>000
            4>000>000","30>000>000","—"
"54","Njrpa  kuGhpikfs;  mikr;rh;","14201","mur  mYtyh;fSf;fhd","","",""
"","","","Kw;gzk;","4>500>000
            1>800>000","17>000>000","—"
"55","ghuhSkd;w  mYty;fs;","14301","mur  mYtyh;fSf;fhd","","",""
"","mikr;rh;","","Kw;gzk;","4>000>000
            2>000>000","14>000>000","—"
"56","kPs;  FbNaw;w
mikr;rh;","14501","mur  mYtyh;fSf;fhd","","",""
"","","","Kw;gzk;","4>000>000
    2>000>000","12>500>000","—"
"57","ifj;njhopy;> thzpg mikr;rh;","14901","mur  mYtyh;fSf;fhd","","",""
"","","","Kw;gzk;","12>000>000
            8>000>000","55>000>000","—"
"58","ePh;g;ghrd>  ePh;tsq;fs;","15201","mur  mYtyh;fSf;fhd","","",""
"","Kfhikj;Jt  mikr;rh;","","Kw;gzk;","11>000>000
            6>000>000","40>000>000","—"
"59","fhzp>  fhzp  mgptpUj;jp","15301","mur  mYtyh;fSf;fhd","","",""
"","mikr;rh;","","Kw;gzk;","4>500>000
            12>000>000","50>000>000","—"
