"","Head","","","Recurrent","Capital"
"","No.","","","Expenditure","Expenditure"
"","","","","Rs.","Rs."
"","Head   312","Western Provincial Council","","",""
"","","Programme 01","Operational Activities","85,000,000,000","-"
"","","Programme 02","Development Activities","-","8,000,000,000"
"","Head   313","Central Provincial Council","","",""
"5","","Programme 01","Operational Activities","69,800,000,000","-"
"","","Programme 02","Development Activities","-","9,500,000,000"
"","Head   314","Southern Provincial Council","","",""
"","","Programme 01","Operational Activities","66,820,000,000","-"
"","","Programme 02","Development Activities","-","9,075,000,000"
"10","Head   315","Northern Provincial Council","","",""
"","","Programme 01","Operational Activities","47,800,000,000","-"
"","","Programme 02","Development Activities","","-     10,250,000,000"
"","Head   316","North Western Provincial Council","","",""
"","","Programme 01","Operational Activities","63,730,000,000","-"
"15","","Programme 02","Development Activities","-","9,000,000,000"
"","Head   317","North Central Provincial Council","","",""
"","","Programme 01","Operational Activities","39,780,000,000","-"
"","","Programme 02","Development Activities","-","9,315,000,000"
