"","1 1","Office  of  the  Finance  Commission 01101 Advances  to  Public  Officers
3,000,000","2,500,000
15,000,000","—"
"","1 2","Parliament
01601 Advances  to  Public  Officers
30,000,000","30,000,000 150,000,000","—"
"","1 3","Office  of  the  Leader  of  the","",""
"","","House  of  Parliament
01701 Advances  to  Public  Officers
2,000,000","1,600,000
  7,000,000","—"
"5","1 4","Office  of  the  Chief  Govt.","",""
"","","Whip  of  Parliament
01801 Advances  to  Public  Officers
2,500,000","1,800,000
8,500,000","—"
"","1 5","Office  of  the  Leader  of","",""
"","","the  Opposition  of  Parliament
01901 Advances  to  Public  Officers
2,500,000","1,800,000
10,000,000","—"
"","1 6","Elections  Commission
02001 Advances  to  Public  Officers
30,000,000","25,000,000   120,000,000","—"
"10","1 7","National  Audit  Office
02101 Advances  to  Public  Officers 100,000,000","70,000,000 280,000,000","—"
"","1 8","Office  of  the  Parliamentary","",""
"","","Commissioner  for  Administration
02201 Advances  to  Public  Officers
  1,000,000","700,000
4,500,000","—"
"","1 9","Delimitation  Commission
02501 Advances  to  Public  Officers
500,000","200,000
2,000,000","—"
"","2 0","Minister  of  Buddha  Sasana,","",""
"15","","Religious  and  Cultural  Affairs
10101 Advances  to  Public  Officers
80,000,000","31,500,000 220,000,000","—"
"","2 1","Minister  of  Finance,  Economic","",""
"","","Stabilization  and  National  Polices
10201 Advances  to  Public  Officers
20,000,000","15,200,000
75,000,000","—"
"","2 2","Minister  of  Defence
10301 Advances  to  Public  Officers 100,000,000","55,000,000 320,000,000","—"
"","2 3","Minister  of  Mass  Media
10501 Advances  to  Public  Officers
8,000,000","5,000,000
35,000,000","—"
"20","2 4","Minister  of  Justice,  Prisons","",""
"","","Affairs  and  Constitutional  Reforms
11001 Advances  to  Public  Officers
50,000,000","21,000,000 150,000,000","—"
