"","1 1","Office  of  the  Finance  Commission 01101 Advances  to  Public  Officers","2,500,000
2,500,000
17,000,000","—"
"","1 2","Parliament
01601 Advances  to  Public  Officers","30,000,000
28,000,000 140,000,000","—"
"","1 3","Office  of  the  Leader  of  the","",""
"","","House  of  Parliament
01701 Advances  to  Public  Officers","2,000,000
  1,500,000
  7,000,000","—"
"5","1 4","Office  of  the  Chief  Government","",""
"","","Whip  of  Parliament
01801 Advances  to  Public  Officers","2,500,000
1,900,000
9,000,000","—"
"","1 5","Office  of  the  Leader  of","",""
"","","the  Opposition  of  Parliament
01901 Advances  to  Public  Officers","2,500,000
1,900,000
10,000,000","—"
"","1 6","Election  Commission
02001 Advances  to  Public  Officers","18,000,000
25,000,000   120,000,000","—"
"10","1 7","National  Audit  Office
02101 Advances  to  Public  Officers","60,000,000
58,000,000 280,000,000","—"
"","1 8","Office  of  the  Parliamentary","",""
"","","Commissioner  for  Administration
02201 Advances  to  Public  Officers","800,000
600,000
5,000,000","—"
"","1 9","Audit  Service  Commission
02301 Advances  to  Public  Officers","500,000
            100,000           1,000,000","—"
"","2 0","National  Procurement  Commission 02401 Advances  to  Public  Officers","500,000        100,000           7,000,000","—"
"15","2 1","Delimitation  Commission
02501 Advances  to  Public  Officers","500,000        200,000           3,000,000","—"
"","2 2","Minister  of  Buddhasasana,","",""
"","","Religious  and  Cultural  Affairs
10101 Advances  to  Public  Officers","50,000,000
32,000,000 220,000,000","—"
"","2 3","Minister  of  Finance,  Economic","",""
"","","Stabilization  and  National  Policies 10201 Advances  to  Public  Officers","20,000,000
16,000,000
80,000,000","—"
"20","2 4","Minister  of  Defence
10301 Advances  to  Public  Officers","90,000,000
67,000,000 350,000,000","—"
"","2 5","Minister  of  Mass  Media
10501 Advances  to  Public  Officers","8,000,000
4,800,000
25,000,000","—"
