"","2","","","","fnÿï  kvq  ^ixfYdaOk&"
"","","","","","wjia:dfjdaÑ;  mßÈ""  bvfï  fyda  bvïj,"
"","","","","","Wmf,aLkh o we;=¿j""-"
"","","","","","^w& ksfhda. u.ska kshu lrkq ,eìh yels mßÈ jQ"
"","","","","","wdldrj,g"" wjia:dfjdaÑ; mßÈ"" bvfï fyda"
"5","","","","","bvïj, m%lg ia:dkhl nekrhl m%o¾Ykh"
"","","","","","lsÍug¦ iy"
"","","","","","^wd&
wjia:dfjdaÑ; mßÈ"" tlS bvfï fyda tlS tla"
"","","","","","tla bvfï iy tlS bvu fyda tlS tla tla"
"","","","","","bvug  kqÿre  hï  fmdÿ  ia:dkhl""  Yío"
"10","","","","","úldYk hka;%hla Ndú;fhka lrk ,o m%isoaO"
"","","","","","k
fõokhla ud¾.fhka jdÑlj m%ldY lsÍug"""
"","","","","","ie,eiaúh  hq;=  w;r""  tfia  isÿ  l<  njg  fojk"
"","","","","","Wmf,aLkfha olajd we;s wdlD;shg idrdkql+,j jQ"
"","","","","","jd¾;djla wêlrKh fj; bÈßm;a l< hq;= h'˜¦"
"15","","","","","iy"
"","","","^2&","","ta  j.ka;sfha  wjidkhg  my;  oelafjk  w¨;a"
"","","","","","Wmj.ka;sh tl;= lsÍfuka(-"
"","","","","","—^4& fï j.ka;sfha ^2& jk iy ^3& jk Wmj.ka;s"
"","","","","","hgf;a isÿ lrk ,o m< lsÍfï úhou"" m<uqfldg"
"20","","","","","meñ‚,slre  úiska  oeßh  hq;=  w;r""  th"
"","","","","","m
udKdkql+,j whlr .; hq;= h' .%du ks,Odßjrhd"
"","","","","","úiska""  fï  j.ka;sfha  ^2&  jk  iy  ^3&  jk"
"","","","","","Wmj.ka;sj, i|yka lr we;s m< lsÍï l%shd;aul"
"","","","","","lsÍu ;yjqre lrñka lrk ,o Èjqreï m%ldYhla"""
"25","","","","","fï j.ka;sfha ^2& jk iy ^3& jk Wmj.ka;sj,"
"","","","","","olajd we;s jd¾;d iu`. tlS oekaùu ,enqKq osk"
"","","","","","isg udi folla we;=<; wêlrKh fj; bÈßm;a"
"","","","","","l< hq;= h'˜'"
"","","","","","m%Odk"
"","","3'","","m
%","Odk m%{ma;sfha 16 jk j.ka;sfha ^2& jk Wmj.ka;sh"
"","","","","","m%{ma;sfha"
"30","","","","",""
"","","bj;a lr"" ta fjkqjg my; oelafjk Wmj.ka;sh wdfoaY lsÍfuka","","",""
"","","","","","16  jk"
"","","ta j.ka;sh fuhska ixfYdaOkh lrkq ,efí(-","","",""
"","","","","","j.ka;sh"
