"","தலைப்பு","288","இைங்ல்க நிை அைலவயாைர் நாய்கம் திலைக்்கைம்","",""
"","","","நி்கழ்்சசித்திட்்டம் 01 
சசயல்முலை்ச சசயற்பாடு்கள்","389,000,000","179,000,000"
"","","","நி்கழ்்சசித்திட்்டம் 02 
அபிவிருத்தி்ச சசயற்பாடு்கள்","4,983,000,000","652,000,000"
"","தலைப்பு","289","ஏற்றுேதி ்கேத்சதாழில் திலைக்்கைம்","",""
"5","","","நி்கழ்்சசித்திட்்டம் 02 
அபிவிருத்தி்ச சசயற்பாடு்கள்","1,230,000,000","1,492,000,000"
"","தலைப்பு","292","்கால்நல்ட உற்பத்தி ேற்றும் சு்காதாரத் திலைக்்கைம்","",""
"","","","நி்கழ்்சசித்திட்்டம் 01 
சசயல்முலை்ச சசயற்பாடு்கள்","1,040,000,000","98,000,000"
"","","","நி்கழ்்சசித்திட்்டம் 02 
அபிவிருத்தி்ச சசயற்பாடு்கள்","-","1,697,000,000"
"","தலைப்பு","327","்காைிப் பயன்பாட்டு ச்காள்ல்கத் திட்்டேி்டல் திலைக்்கைம்","",""
"10","","","நி்கழ்்சசித்திட்்டம் 02 
அபிவிருத்தி்ச சசயற்பாடு்கள்","688,000,000","68,000,000"
"","","","வலுசக்தி அலே்சசு","",""
"","","","ேகீண்டுவரும் சசைவினம்
 
 
          1,100,000,000","",""
"","","","மூைதன சசைவினம்
 
 
        22,000,000,000","",""
"","","அலேவு வருோறு :-","","",""
"","தலைப்பு","119","வலுசக்தி  அலே்சசர்","",""
"15","","","","",""
"","","","நி்கழ்்சசித்திட்்டம் 01 
சசயல்முலை்ச சசயற்பாடு்கள்","670,000,000","29,000,000"
"","","","நி்கழ்்சசித்திட்்டம் 02 
அபிவிருத்தி்ச சசயற்பாடு்கள்","430,000,000","21,971,000,000"
"","","","ந்கர அபிவிருத்தி, நிர்ோைிப்பு ேற்றும் வீ்டலேப்பு  அலே்சசு","",""
"","","","ேகீண்டுவரும் சசைவினம்
 
 
          3,500,000,000","",""
"20","","","மூைதன சசைவினம்
 
 
      100,000,000,000","",""
