"152","கூட்டு்றவு​ஊழியர்கள்​","30201
அைெ​","","","",""
"","ஆணைக்குழு","அலுவலர்களுக்கறான​","","","",""
"","","முற்்பைம்","​2,000,000​","​1,000,000​","​5,500,000​","​-​"
"153","சநெவுக்​ணகத்சதறாழில்​","30301
அைெ​","","","",""
"5","திணைக்களம்","அலுவலர்களுக்கறான​","","","",""
"","","முற்்பைம்","12,000,000​","​7,000,000​","​50,000,000​","​-​"
"154","வளிமண்்டலவியல்​","30401
அைெ​","","","",""
"","திணைக்களம்","அலுவலர்களுக்கறான​","","","",""
"","","முற்்பைம்","​35,000,000​","​15,000,000​","​60,000,000​","​-​"
"155
10","இலங்ணகப்​புணகயிைதத்​","30601
அைெ​","","","",""
"","திணைக்களம்","அலுவலர்களுக்கறான​","","","",""
"","","முற்்பைம்","​700,000,000​","​610,000,000​","1,650,000,000​","​-​"
"156","இலங்ணகப்​புணகயிைதத்​","30602
புணகயிைதக்​","","","",""
"","திணைக்களம்","களஞ்ெியங்கள்​","","","",""
"15","","முற்்பைக்​கைக்கு","3,500,000,000​","3,500,000,000​","10,500,000,000​","2,000,000,000​"
"157","மமறாட்்டறார்​","30701
அைெ​","","","",""
"","ம்பறாக்குவைத்துத்​","அலுவலர்களுக்கறான​","","","",""
"","திணைக்களம்","முற்்பைம்","​65,000,000​","​50,000,000​","​212,000,000​","​-​"
"158","த்பறால்​திணைக்களம்","30801
அைெ​","","","",""
"","","அலுவலர்களுக்கறான​","","","",""
"20","","","","","",""
"","","முற்்பைம்","​1,300,000,000​","​975,000,000​","​4,000,000,000​","​-​"
"159","கட்்ட்டங்கள்​","30901
அைெ​","","","",""
"","திணைக்களம்","அலுவலர்களுக்கறான​","","","",""
"","","முற்்பைம்","40,000,000​","​27,000,000​","145,000,000​","​-​"
"25
160","அைெறாங்கத்​","31001
அைெ​","","","",""
"","சதறாழிற்ெறாணல​","அலுவலர்களுக்கறான​","","","",""
"","திணைக்களம்​","முற்்பைம்","35,000,000​","​20,000,000​","125,000,000​","​-​"
"161","அைெறாங்கத்​","31002
அைெறாங்க​","","","",""
"","சதறாழிற்ெறாணல​","சதறாழிற்வறாணலக்​","","","",""
"","திணைக்களம்​","களஞ்ெிய​முற்்பைக்​","","","",""
"30","","கைக்கு","180,000,000​","120,000,000​","​125,000,000​","​50,000,000​"
