"jiyg;G","","","kPz;LtUk;","%yjdr;"
",y.","","","nrytpdk;","nrytpdk;"
"","","","&gh","&gh"
"jiyg;G","253","Xa;t{jpaj; jpizf;fsk;","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","84>094>100>000","28>350>000"
"jiyg;G","254","gjpthsh; ehafk; jpizf;fsk;","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","517>275>000","66>000>000"
"jiyg;G","255","khtl;lr; nrayfk;> nfhOk;G","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","401>075>000","97>500>000"
"jiyg;G","256","khtl;lr; nrayfk;> fk;g‘h","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","534>125>000","27>800>000"
"jiyg;G","257","khtl;lr; nrayfk;> fSj;Jiw","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","447>400>000","51>750>000"
"jiyg;G","258","khtl;lr; nrayfk;> fz;b","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","596>775>000","59>550>000"
"jiyg;G","259","khtl;lr; nrayfk;> khj;jis","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","306>500>000","30>500>000"
"jiyg;G","260","khtl;lr; nrayfk;> Etnuypah","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","243>450>000","119>650>000"
"jiyg;G","261","khtl;lr; nrayfk;> fhyp","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","548>050>000","47>700>000"
"jiyg;G","262","khtl;lr; nrayfk;> khj;jiw","",""
"","","epfo;r;rpj;jpl;lk; 01 nray;Kiwr; nraw;ghLfs;","446>000>000","82>050>000"
