"","ශීර්්ෂ","","","","පුනරාවර්තන","මූලධන","18"
"","අ
ං
කය","","","","වියෙම","වියෙම",""
"","","","","","රු
.","රු
.",""
"","ශීර්්ෂ","307","ගමපාේටර් රථ ප්‍රවපාහන ගද්පාර්ත්ගමන්තුව","","","",""
"","","","වැඩසටහන 02
සංවර්්ධන වැඩසටහන","","3,663,000,000","1,406,000,000",""
"","ශීර්්ෂ","336","ගවළඳ නපාවික ගල්කම කපාර්යපාලය","","","",""
"","","","වැඩසටහන 02
සංවර්්ධන වැඩසටහන","","166,000,000","25,000,000",""
"","","","කෘෂිකර්ම, පශු සමපත්, ඉඩම සහ වාරිමාර්ග අමාත‍යාංශ්ය","","","",""
"5","","","","","","",""
"","","","පුනරාවර්තන","83,894,000,000","","",""
"","","","මූලධන","124,828,000,000","","",""
"","","","්හත් ්රිදි වියදම සැකසී ඇත්:-","","","",""
"","ශීර්්ෂ","118","කෘෂිකර්ම, ්ශු සම්ත්, ඉඩම සහ වපාරිමපාර්ග අමපාත්‍යවරයපා","","","",""
"10","","","වැඩසටහන 01
ගමගහයුම වැඩසටහන","","3,858,000,000","273,000,000",""
"","","","වැඩසටහන 02
සංවර්්ධන වැඩසටහන","","47,781,000,000","96,007,000,000","විසර්ජන"
"","ශීර්්ෂ","281","ගගපාවිජන සංවර්්ධන ගද්පාර්ත්ගමන්තුව","","","",""
"","","","වැඩසටහන 01
ගමගහයුම වැඩසටහන","","854,000,000","73,000,000",""
"","","","වැඩසටහන 02
සංවර්්ධන වැඩසටහන","","10,421,000,000","4,183,000,000",""
"15","ශීර්්ෂ","282","වපාරිමපාර්ග ගද්පාර්ත්ගමන්තුව","","","",""
"","","","වැඩසටහන 01
ගමගහයුම වැඩසටහන","","956,000,000","118,000,000",""
"","","","වැඩසටහන 02
සංවර්්ධන වැඩසටහන","","3,677,000,000","17,275,000,000",""
"","ශීර්්ෂ","285","කෘෂිකර්ම ගද්පාර්ත්ගමන්තුව","","","",""
"","","","වැඩසටහන 01
ගමගහයුම වැඩසටහන","","722,000,000","100,000,000",""
"20","","","වැඩසටහන 02
සංවර්්ධන වැඩසටහන","","6,406,000,000","3,761,000,000",""
"","ශීර්්ෂ","286","ඉඩම ගකපාමසපාරිසේ ජනරපාල් ගද්පාර්ත්ගමන්තුව","","","",""
"","","","වැඩසටහන 02
සංවර්්ධන වැඩසටහන","","706,000,000","70,000,000",""
"","ශීර්්ෂ","287","ඉඩම හිමිකම නිරවුල් කිරීගම ගද්පාර්ත්ගමන්තුව","","","",""
"","","","වැඩසටහන 02
සංවර්්ධන වැඩසටහන","","843,000,000","24,000,000",""
