"239","Department  of  External","Bretton  Woods  Agreement
Programme  01-","","80,000,000    547,000,000","627,000,000"
"","Resources","(Special  Provisions)  Law,  No.  10 Operational","","",""
"","","of  1978,  International  Bank
Activities","","",""
"","","for  Reconstructions  and","","",""
"","","Development  and  International","","",""
"","","Finance  Corporation","","",""
"249","Department  of  Treasury","Foreign  Loans  Act,","Programme  01-        410,500,000,000  801,833,600,000  1,212,333,600,000","",""
"","Operations","No.  29  of  1957
Operational","","",""
"","","(Section  2  Paragraphs  (a)
Activities","","",""
"","","and  (c)),  Local  Treasury  Bills","","",""
"","","Ordinance  (Chapter  417)","","",""
"253","Department  of  Pensions","Widows’  and  Orphans’  Pension
Programme  01-","23,700,000,000","—","23,700,000,000."
"","","Fund  Ordinance  (Chapter  431),
Operational","","",""
"","","Widowers’  and
Activities","","",""
"","","Orphans’  Pensions  Act,","","",""
"","","No.  24  of  1983,","","",""
"","","Widows’  and  Orphans’","","",""
"","","Pension  Scheme(Armed  Forces)","","",""
"","","Act,  No.  18  of  1970,  School","","",""
"","","Teachers’  Pensions  Act","","",""
"","","(Chapter  432)","","",""
