"16","md¾,sfïka;=j","wdKavql%u  jHjia:dfõ  65","jevigyk  01-","","",""
"","","jk  jHjia:dj","fufyhqï  jevigyk","1""200""000","-","1""200""000"
"20","ue;sjrK  fldñIka  iNdj","wdKavql%u  jHjia:dfõ  103","jevigyk  01-","","",""
"","","jk  jHjia:dj","fufyhqï  jevigyk","3""000""000","-","3""000""000"
"21
5","ú.Kldêm;s","wdKavql%u  jHjia:dfõ  153","jevigyk  01-","","",""
"","fomd¾;fïka;=j","jk  jHjia:dj","fufyhqï  jevigyk","1""300""000","-","1""300""000"
"22","mßmd,k  lghq;=  ms<sn|","wdKavql%u  jHjia:dfõ  156","jevigyk  01-","","",""
"","md¾,sfïka;=  flduidßia","jk  jHjia:dj","fufyhqï  jevigyk","780""000","-","780""000"
"","ld¾hd,h","","","","",""
"111
10","fi!LH""  fmdaIK  yd  foaYSh","ffjoH  wd{dmk;","jevigyk  01-","","",""
"","ffjoH  wud;HdxYh","^105  jk  wêldrh&","fufyhqï  jevigyk","2""000","-","2""000"
"239","úfoaY  iïm;a","2016 wxl 7 ork wdishdkq","jevigyk  01-","","",""
"","fomd¾;fïka;=j","há;,  myiqlï  wdfhdack","fufyhqï jevigyk           -","","3""443""200""000","3""443""200""000"
"","","nexl=  .súiqu","","","",""
"15","","^wmrdkqu;  lsÍfï&  mk;","","","",""
"249","NdKavd.dr  fufyhqï","1957 wxl 29 ork úfoaYSh","jevigyk  01-","","",""
"","fomd¾;fïka;=j","Kh  mkf;a  2  jk  j.ka;sh","fufyhqï  jevigyk","803""750""000""000","1""149""600""000""000","1""953""350""000""000"
"","","^w& iy ^we& fþo""","","","",""
"","","^417  jk  wêldrh  jQ&  foaYSh","","","",""
"20","","NdKavd.dr  ì,am;a","","","",""
"","","wd{dmk;","","","",""
