"","63","úfYaI  ld¾hNdr  wud;Hjrhd","16701","rcfha  ks,Odßkag  w;a;sldrï","3""000""000","800""000","10""000""000","-"
"","64","jrdh  yd  kdúl  lghq;=  wud;Hjrhd","17601","rcfha  ks,Odßkag  w;a;sldrï","7""000""000","4""000""000","18""000""000","-"
"","65","úfoaY  /lshd  wud;Hjrhd","18201","rcfha  ks,Odßkag  w;a;sldrï","35""000""000","13""000""000","70""000""000","-"
"","66","kS;sh yd iduh iy olaIsK","","","","","",""
"5","","ixj¾Ok  wud;Hjrhd","19201","rcfha  ks,Odßkag  w;a;sldrï","110""000""000","108""000""000","230""000""000","-"
"","67","lïlre  yd  jD;a;Sh  iñ;s  in|;d","","","","","",""
"","","yd  inr.uqj  ixj¾Ok  wud;Hjrhd","19301","rcfha  ks,Odßkag  w;a;sldrï","9""500""000","4""200""000","36""000""000","-"
"","68","úÿ,s  ixfoaY  yd  äðg,a  há;,","","","","","",""
"","","myiqlï  wud;Hjrhd","19401","rcfha  ks,Odßkag  w;a;sldrï","4""000""000","1""500""000","8""500""000","-"
"10","69","ixj¾Ok  Wmdh  ud¾.  yd  cd;Hka;r","","","","","",""
"","","fj<|  wud;Hjrhd","19501","rcfha  ks,Odßkag  w;a;sldrï","15""000""000","3""000""000","50""000""000","-"
"","70","úoHd""  ;dlaIK  yd  m¾fhaIK","","","","","",""
"","","wud;Hjrhd","19601","rcfha  ks,Odßkag  w;a;sldrï","33""000""000","17""500""000","95""000""000","-"
"","71","ksmqK;d  ixj¾Ok  yd  jD;a;Sh  mqyqKq","","","","","",""
"","","wud;Hjrhd","19701","rcfha  ks,Odßkag  w;a;sldrï","28""000""000","11""000""000","86""000""000","-"
"15","","","","","","","",""
"","72","jdßud¾. yd c, iïm;a","","","","","",""
"","","l<ukdlrK  wud;Hjrhd","19801","rcfha  ks,Odßkag  w;a;sldrï","28""000""000","10""000""000","67""000""000","-"
"","73","m%d:ñl  l¾udka;  wud;Hjrhd","19901","rcfha  ks,Odßkag  w;a;sldrï","4""500""000","1""200""000","13""000""000","-"
"","74","fn!oaO  lghq;=  fomd¾;fïka;=j","20101","rcfha  ks,Odßkag  w;a;sldrï","35""000""000","21""000""000","76""000""000","-"
"20","75","uqia,sï wd.ñl lghq;= iy ixialD;sl","","","","","",""
"","","lghq;=  fomd¾;fïka;=j","20201","rcfha  ks,Odßkag  w;a;sldrï","4""500""000","1""250""000","12""000""000","-"
