"","YS¾I 1 - 22  úfYaI úhoï tall","","","",""
"","mqkrdj¾;k","8,918,420,000","","",""
"","u
,Ok","1,917,700,000","","",""
"YS¾I 1","w;s.re  ckdêm;s","","","",""
"","jevigyk  01  fufyhqï  jevigyk","","1,721,600,000","598,250,000",""
"","jevigyk  02  ixj¾Ok  jevigyk","","—","245,000,000","2015 wxl 1 ork úi¾ck ^ixfYdaOk& mk;"
"YS¾I 2","w.%dud;H ld¾hd,h","","","",""
"","jevigyk  01  fufyhqï  jevigyk","","253,000,000","18,200,000",""
"YS¾I 4","WmßudêlrKj,  úksYaphldrjre","","","",""
"","jevigyk  01  fufyhqï  jevigyk","","102,500,000","591,300,000",""
"YS¾I 5","wud;H uKav, ld¾hd,h","","","",""
"","jevigyk  01  fufyhqï  jevigyk","","67,550,000","9,850,000",""
"YS¾I  6","rdcH fiajd fldñIka iNdj","","","",""
"","jevigyk  01  fufyhqï  jevigyk","","126,090,000","281,100,000",""
"YS¾I  7","wêlrK  fiajd  fldñIka  iNdj","","","",""
"","jevigyk  01  fufyhqï  jevigyk","","38,900,000","1,000,000","3"
