"","165","Department  of  Government","",""
"","","Factories","31003 Government  Factory  Work",""
"","","","Done  Advance  Account","400,000,000       390,000,000       190,000,000          1,000,000"
"","166","Department  of  National  Physical","",""
"5","","Planning","31101 Advances  to  Public  Officers","12,000,000
    6,400,000
  50,000,000
—"
"","167","Department  of  Civil  Security","32001 Advances  to  Public  Officers  600,000,000   480,000,000 900,000,000","—"
"","168","Department  of  National  Botanical","",""
"","","Gardens","32201 Advances  to  Public  Officers","26,000,000     22,200,000   110,000,000
—"
"","169","Department  of  Legal  Affairs","32301 Advances  to  Public  Officers","1,000,000
    400,000
    4,000,000
—"
"10","170","Department  of  Management","",""
"","","Audit","32401 Advances  to  Public  Officers","3,500,000
  2,500,000
20,000,000
—"
"","171","Department  of  Community  Based","",""
"","","Corrections","32601 Advances  to  Public  Officers","20,000,000
  8,400,000
  60,000,000
—"
"","172","Department  of  Land  Use  Policy","",""
"15","","Planning","32701 Advances  to  Public  Officers","18,000,000     14,000,000     80,000,000
—"
"","173","Department  of  Manpower  and","",""
"","","Employment","32801 Advances  to  Public  Officers     30,000,000     14,000,000   100,000,000","—"
"","174","Department  of  Information","",""
"","","Technology  Management","32901 Advances  to  Public  Officers","3,000,000
    1,600,000
12,000,000
—"
"20","175","Department  of  Samurdhi","",""
"","","Development","33101 Advances  to  Public  Officers    400,000,000    280,000,000  800,000,000","—"
"","176","Department  of  National  Community","",""
"","","Water  Supply","33201 Advances  to  Public  Officers","11,000,000
  5,000,000     30,000,000
—"
"","177","","Office  of  the  Comptroller  General 33301 Advances  to  Public  Officers","2,000,000
  1,400,000
  10,000,000
—"
