"","6","","Penal Code (Amendment) Act, No. 5 of 2021"
"Amendment  of","","24.","Section  225  of  the  principal  enactment  is  hereby"
"section  225  of","","amended—",""
"the  principal","","",""
"enactment","","",""
"","","(1)","by  the  substitution  for  the  words  “issued  by  the"
"","","","authority  of  the  Government  of  Ceylon  or  under"
"","","","the  Currency  Ordinance,  No.  21  of  1941,  or  any"
"","","","enactment in operation for the time being relating"
"","","","to the issue of coins in Ceylon or by the authority"
"","","","of  the  Government  of  any  part  of  Her  Majesty’s"
"","","","Realms and Territories”, of the words “issued by"
"","","","the authority of the Government of Ceylon or under"
"","","","the Currency Ordinance, No. 21 of 1941 or under"
"","","","the Monetary Law Act (Chapter 422) or under any"
"","","","enactment in operation for the time being relating"
"","","","to the issue of coins in Sri Lanka”; and"
"","","(2)","by the substitution for the words “in Ceylon or in"
"","","","any part of Her Majesty’s Realms and Territories”,"
"","","","of the words “in Sri Lanka”."
"Amendment  of","","25.","Section 256A of the principal enactment is hereby"
"section  256A  of","","",""
"","","amended by the substitution for the words “Her Majesty’s",""
"the  principal","","",""
"","","Government in Ceylon and also the Government in any part",""
"enactment","","",""
"","","of Her Majesty’s Realms and Territories or in any foreign",""
"","","country.”,  of  the  words  “the  Government  of  any  foreign",""
"","","country.”.",""
"Amendment  of","","26.","Section  398  of  the  principal  enactment  is  hereby"
"section  398  of","","",""
"","","amended in the illustration (a) thereof, the substitution for",""
"the  principal","","",""
"","","the  words  “Civil  Service,”,  of  the  words  “Sri  Lanka",""
"enactment","","",""
"","","Adminstrative Service,”.",""
"Amendment  of","","27.","Section  449  of  the  principal  enactment  is  hereby"
"section  449  of","","",""
"","","amended by the substitution for the word “Crown.”, of the",""
"the  principal","","",""
"","","word “State.”.",""
"enactment","","",""
"Amendment  of","","28.","Section  468  of  the  principal  enactment  is  hereby"
"section  468  of","","",""
"","","amended by the substitution for the words “in any part of",""
"the  principal","","",""
"","","Her  Majesty’s  Realms  and  Territories  or  in  any  foreign",""
"enactment","","",""
"","","country”,  wherever  those  words  appear  in  that  section,  of",""
"","","the words “in Sri Lanka or in any foreign country”.",""
