"","gFjp  I : njhFjp  (I) - ,yq;ifr; rdehaf Nrhryprf; FbauR tu;j;jkhdg; gj;","","","jpupif - mjp tpNr\khdJ  -  2019.11.04",""
"njhlu;","ePsg;ghL","tif","Mw;wpd;/mUtpapd;/","fl;likg;gpd;","fl;likg;gpd;"
",y.","fp.kP.  ,y.","","tPjpapd; ngau;","ePsk;  (kP.)","mfyk;/  tpl;lk;"
"","","","","","(kP.)"
"57","191 + 892","tbFoha;","","48'800","1'200"
"58","192 + 552","Ngio kjF","","41'546","13'800"
"59","192+ 653","f
o
f
flit","","33'227","7'000"
"60","192 + 776","Ngio kjF","","35'484","4'900"
"61","193 + 011","Ngio kjF","","61'069","3'900"
"62","193 + 126","f
o
f
flit","","33'578","9'300"
"63","193 + 222","Ngio kjF","","31'955","2'600"
"64","193 + 433","Ngio kjF","","37'122","3'700"
"65","193 + 625","f
o
f
flit","","26'961","7'000"
"66","193 + 961","Ngio kjF","ePu;g;ghrd kjF","59'410","2'00X2'00"
"","","","tbfhy; kjF","55'420","3/3'00X3'00"
"67","194 +041","Ngio kjF","tbfhy; kjF","48'460","2'00X2'00"
"68","194 +156","f
o
f
flit","fpuhk  tPjp","33'260","5'00X3'50"
"69","194 +256","Ngio kjF","ePu;g;ghrd kjF","30'160","2'00X2'00"
"70","194 +356","Ngio kjF","tbfhy; kjF","55'070","2'00X2'00"
"71","194 +479","Ngio kjF","ePu;g;ghrd kjF","34'460","2'00X2'00"
"","","(rha;T)","","",""
"72","194 +573","f
o
f
flit","fpuhk  tPjp","35'260","3'00X2'50"
"","","(rha;T)","","",""
"73","194+685","f
o
f
flit","ePu;g;ghrdf; flit","35'260","10'00X6'00"
"","","","Aldhd fpuhk tPjp","",""
"74","194+866","Ngio kjF","ePu;g;ghrd kjF","38'940","2'00X2'00"
"75","194+919","Ngio kjF","ePu;g;ghrd kjF","38'580","2'00X2'00"
"76","195+039","f
o
f
flit","ePu;g;ghrdf; flit","42'580","5'00X5'00"
"","","(rha;T)","Aldhd fpuhk tPjp","",""
"77","195+156","Ngio kjF","tbfhy; kjF","51'700","2'00X2'00"
"78","195+223","Ngio kjF","tbfhy; kjF","57'980","2'00X2'00"
"79","195+259","Ngio kjF","tbfhy; kjF","61'580","3/5'00X3'00"
"","","(rha;T)","","",""
"80","195+456","Ngio kjF","tbfhy; kjF","69'180","2'00X2'00"
"81","195+804","Ngio kjF","tbfhy; kjF","77'560","2'00X2'00"
"","","(rha;T)","","",""
"82","195+982","Ngio kjF","tbfhy; kjF","10'000","2'50X2'50"
"","","(VyNt ,Uf;fpd;w","(gpujhd  fhy;thapd;","",""
"","","kjfpd;  tprhypg;G)","f
o
)","",""
"83","196+104","Ngio kjF","tbfhy; kjF","79'340","2'00X2'00"
"","","(rha;T)","","",""
"84","196+909","Ngio kjF","tbfhy; kjF","57'320","2'00X2'00"
"85","197+047","Ngio kjF","tbfhy; kjF","56'880","2'00X2'00"
"86","197+464","Ngio kjF","tbfhy; kjF","61'580","2/20X2'00"
"87","199+715","Ngio kjF","ePu;g;ghrdf; fhy;tha;","88'480","2'00X2'00"
"88","199+781","Ngio kjF","tbfhy; kjF","86'280","4'00X3'00"
"89","200+041","Ngio kjF","ePu;g;ghrdf; fhy;tha;","67'740","2'00X2'00"
"90","200+275","Ngio kjF","tbfhy; kjF","35'030","2'00X2'00"
