"","","mikT  tUkhW  :—","","",""
"5","jiyg;G","126","fy;tp mikr;rh;","",""
"","","","epfo;r;rpj;jpl;lk;      01      nray;Kiwr;  nraw;ghLfs;","1,627,200,000","1,788,960,000"
"","","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","41,577,680,000","13,705,865,000"
"","jiyg;G","212","ghPl;irfs;  jpizf;fsk;","",""
"","","","epfo;r;rpj;jpl;lk;    02      mgptpUj;jpr;  nraw;ghLfs;","4,857,810,000","502,500,000"
"10","jiyg;G","213","fy;tp  ntspaPl;Lj;  jpizf;fsk;","",""
"","","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","64,770,000","24,450,00"
"","jiyg;G","214","gy;fiyf;fof  khdpaq;fs;  Mizf;FO","",""
"","","","epfo;r;rpj;jpl;lk;   02   mgptpUj;jpr; nraw;ghLfs;","49,496,500,000","7,544,600,000"
