"YS(cid:190)I","","","","mqkrdj(cid:190);k","uq,Ok"
"wxlh","","","","œho(cid:239)","œho(cid:239)"
"","","","","re’","re’"
"YS(cid:190)I  296","","wdkhk  iy  wmkhk  md,k  fomd(cid:190);f(cid:239)ka;=j","","",""
"","","jevigyk  01  fufyhq(cid:239)  jevigyk","","35,223,000","275,000"
"YS(cid:190)I 323","","kS;s  lghq;=  fomd(cid:190);f(cid:239)ka;=j","","",""
"","","jevigyk  01  fufyhq(cid:239)  jevigyk","","8,040,000","314,000"
"YS(cid:190)I 324","","l<ukdlrK  œ.Kk  fomd(cid:190);f(cid:239)ka;=j","","",""
"","","jevigyk  01  fufyhq(cid:239)  jevigyk","","14,751,000","350,000"
"","","rdcH wdrlaIl wud;HdxYh","","",""
"","","mqkrdj(cid:190);k","203,569,320,000","",""
"","","uQ,Ok","13,262,580,000","",""
"","","my;  m(cid:223)¨  œho(cid:239)  ieliS  we;  :—","","",""
"YS(cid:190)I 103","","rdcH  wdrlaIl  wud;Hjrhd","","",""
"","","jevigyk  01  fufyhq(cid:239)  jevigyk","","7,127,980,000","1,508,230,000"
"","","jevigyk  02  ixj(cid:190)Ok  jevigyk","","445,000,000","2,311,700,000"
"YS(cid:190)I  222","YS","% ,xld hqo yuqodj","","",""
"","","jevigyk  01  fufyhq(cid:239)  jevigyk","","106,751,920,000","2,543,000,000"
"YS(cid:190)I 223","YS","% ,xld kdœl yuqodj","","",""
"","","jevigyk  01  fufyhq(cid:239)  jevigyk","","27,600,900,000","3,065,000,000"
"YS(cid:190)I  224","YS","% ,xld .=jka yuqodj","","",""
"","","jevigyk  01  fufyhq(cid:239)  jevigyk","","18,942,070,000","1,752,500,000"
