"77","œ(cid:255),s  ixfoaY  yd  f;dr;=re  ;dlaIK","","","","","",""
"","wud;Hjrhd","18501","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","1""000""000","300""000","2""000""000","-"
"78","fn!oaO  lghq;=  fomd(cid:190);f(cid:239)ka;=j","20101","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","17""270""000","8""000""000","60""000""000","-"
"79","uqia,s(cid:239) wd.æl iy ixialD;sl","","","","","",""
"","lghq;=  fomd(cid:190);f(cid:239)ka;=j","20201","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","2""355""000","900""000","12""000""000","-"
"80","l%
sia;shdks  wd.æl  lghq;=","","","","","",""
"","fomd(cid:190);f(cid:239)ka;=j","20301","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","785""000","500""000","5""200""000","-"
"81","yska(cid:255) wd.æl iy ixialD;sl","","","","","",""
"","lghq;=  fomd(cid:190);f(cid:239)ka;=j","20401","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","3""925""000","1""300""000","11""500""000","-"
"82","uyd  Ndrldr  fomd(cid:190);f(cid:239)ka;=j","20501","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","4""600""000","1""600""000","19""000""000","-"
"83","ixialD;sl  lghq;=  fomd(cid:190);f(cid:239)ka;=j","20601","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","27""475""000","7""800""000","72""000""000","-"
"84","mqrdœoHd  fomd(cid:190);f(cid:239)ka;=j","20701","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","43""175""000","20""000""000","115""000""000","-"
