"2 2","Delimitation  Commission","02501 Advances  to  Public  Officers","1,500,000","400,000
4,000,000","—"
"2 3","Minister  of  Buddha  Sasana","10101 Advances  to  Public  Officers","9,000,000","3,500,000
28,000,000","—"
"2 4","Minister  of  Finance","10201 Advances  to  Public  Officers","15,000,000","9,500,000
70,000,000","—"
"2 5","Minister  of  Defense","10301 Advances  to  Public  Officers","75,000,000","55,000,000 275,000,000","—"
"2 6","Minister  of  National  Policies","","","",""
"","and    Economic  Affairs","10401 Advances  to  Public  Officers","35,000,000","16,000,000 100,000,000","—"
"2 7","Minister  of    Disaster  Management","10601 Advances  to  Public  Officers","20,000,000","4,500,000
42,000,000","—"
"2 8","Minister  of  Post,  Postal  service","","","",""
"","and    Muslim  Religious  Affairs","10801 Advances  to  Public  Officers","6,000,000","2,000,000
26,000,000","—"
"2 9","Minister  of  Justice","11001 Advances  to  Public  Officers","26,000,000","9,000,000 100,000,000","—"
"3 0","Minister  of  Health    Nutrition","","","",""
"","and  Indigenous  Medicine","11101 Advances  to  Public  Officers","1,600,000,000","1,200,000,000
2,500,000,000","—"
"3 1","Minister  of  Foreign  Affairs","11201 Advances  to  Public  Officers","30,000,000","24,000,000 130,000,000","—"
"3 2","Minister  of  Transport  and  Civil","","","",""
"","Aviation","11401 Advances  to  Public  Officers","10,000,000","6,000,000
45,000,000","—"
"3 3","Minister  of  Higher  Education","","","",""
"","and  Highways","11701 Advances  to  Public  Officers","19,000,000","8,000,000
57,000,000","—"
"3 4","Minister  of    Agriculture","11801 Advances  to  Public  Officers","45,000,000","20,000,000 100,000,000","—"
"3 5","Minister  of  Power  and  Renewable","","","",""
"","Energy","11901 Advances  to  Public  Officers","8,000,000","3,000,000
22,000,000","—"
