"","11.","Any person who-","","Penalty  for"
"","","","","offence"
"","","","","under"
"","","(a)","commits an offence under section 6 with the",""
"","","","","section  6."
"","","","intention to cause death, and causes the death",""
"","","","of  any  other  person  in  the  course  of",""
"5","","","committing  such  offence  shall,  upon",""
"","","","conviction  by  the  High  Court  be  punished",""
"","","","with life imprisonment; or",""
"","","(b)","commits an offence under section 6 and causes",""
"","","","the death of any other person in the course of",""
"10","","","committing  such  offence  of  which  the",""
"","","","reasonable  foreseeable  consequence  is  the",""
"","","","death  of  any  other  person  shall,  upon",""
"","","","conviction  by  the  High  Court  be  punished",""
"","","","with  imprisonment  for  a  period  which  may",""
"15","","","extend to life imprisonment and be liable to",""
"","","","a fine not exceeding rupees one million; or",""
"","","(c)","commits an offence under section 6 other than",""
"","","","an offence referred to in paragraph (a) or (b)",""
"","","","shall upon conviction by the High Court be",""
"20","","","punished  with  imprisonment  of  either",""
"","","","description, for a term not exceeding fifteen",""
"","","","years  and  be  liable  to  a  fine  not  exceeding",""
"","","","rupees one million.",""
