"","","","","","","க(cid:8117)டைள  அைம(cid:8120)தி(cid:8094)(cid:8122)"
"","","","","","ப(cid:8126)றிய","ப
ி
(cid:8121)
 
வ
ி
பர(cid:8113)"
"","","","","","வ
ி
பர(cid:8113)க(cid:8128)","க(cid:8128)"
"","————————————————————————————————————————————————————————————————————————————————————————--","","","","",""
"41","0.0226","ப(cid:8076)வ(cid:8119)ேத ப(cid:8118)(cid:8074)தலாேக ஆன(cid:8120)த","692301218v","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123) 1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"","","ஜயசிாி","","","",""
"","","இல. ஏ 99/2, சிய(cid:8123)பலாகஹ வ(cid:8119)த,","","","",""
"","","ெகா(cid:8122)ேபவல, க(cid:8098)க(cid:8089)வ நகர,","","","",""
"46","0.0003","ெஹாரத(cid:8127) ேப(cid:8074)ேக ஆன(cid:8120)த ஜயர(cid:8119)ன","603582616v","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123) 1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"","","இல. ஏ 65/4, ெகா(cid:8122)ேபவல, க(cid:8098)க(cid:8089)வ","","","",""
"","","நகர,","","","",""
"57","0.0085","தனியா(cid:8125)","–","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123) 1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","","–   கா. (cid:8080). இல. 55, 56,"
"","","","","","","58, 59 ம(cid:8126)(cid:8096)(cid:8123) 65 (cid:8126)(cid:8065)"
