"Y
S
¾I","","","m
q
krdj¾;k
u
,Ok","32"
"wxlh","","","úhoï
úhoï",""
"","","","re'
re'",""
"YS¾I 186",";dlaIK  wud;Hjrhd","","",""
"","jevigyk  01  fufyhqï  jevigyk","","199,000,000
43,000,000",""
"","jevigyk  02  ixj¾Ok  jevigyk","","5,498,000,000  
          1,800,000,000",""
"","wdfhdack  m%j¾Ok  wud;HdxYh","","",""
"","mqkrdj¾;k","855,000,000","",""
"","uQ,Ok","1,370,000,000","",""
"","my;  mßÈ  úhoï  ieliS  we;  :—","","",""
"YS¾I 187","wdfhdack  m%j¾Ok  wud;Hjrhd","","","2022  wxl  43  ork  úi¾ck  mk;"
"","jevigyk  01  fufyhqï  jevigyk","","382,000,000
14,000,000",""
"","jevigyk  02  ixj¾Ok  jevigyk","","473,000,000  
  1,356,000,000",""
"","uyck  wdrlaIl  wud;HdxYh","","",""
"","mqkrdj¾;k","121,496,000,000","",""
"","uQ,Ok","16,772,000,000","",""
"","my;  mßÈ  úhoï  ieliS  we;  :—","","",""
"YS¾I 189","uyck  wdrlaIl  wud;Hjrhd","","",""
"","jevigyk  01  fufyhqï  jevigyk","","12,222,000,000                   1,420,000,000",""
