"","","","","wju iSud","",""
"","","","re'","re'","re'","re'"
"169","kS;s  lghq;=  fomd¾;fïka;=j","32301
rcfha  ks,Odßkag  w;a;sldrï","1""200""000","450""000","3""500""000","-"
"170","l<ukdlrK  ú.Kk","","","","",""
"","fomd¾;fïka;=j","32401
rcfha  ks,Odßkag  w;a;sldrï","3""000""000","2""500""000","10""000""000","-"
"171","m%cd  mdol  úfYdaOk","","","","",""
"","fomd¾;fïka;=j","32601
rcfha  ks,Odßkag  w;a;sldrï","50""000""000","10""000""000","85""000""000","-"
"172","bvï  mßyrK  m%;sm;a;s  ie,iqï","","","","",""
"","fomd¾;fïka;=j","32701
rcfha  ks,Odßkag  w;a;sldrï","20""000""000","15""000""000","80""000""000","-"
"173","ñksia n, yd /lSrlaId","","","","",""
"","fomd¾;fïka;=j","32801
rcfha  ks,Odßkag  w;a;sldrï","30""000""000","12""000""000","85""000""000","-"
"174","f;dr;=re  ;dla
aIK  l<ukdlrK","","","","",""
"","fomd¾;fïka;=j","32901
rcfha  ks,Odßkag  w;a;sldrï","3""000""000","1""900""000","12""000""000","-"
"175","iuDoaê  ixj¾Ok  fomd¾;fïka;=j","33101
rcfha  ks,Odßkag  w;a;sldrï","480""000""000","205""950""000","450""000""000","-"
"176","cd;sl  m%cd  c,  iemhqï","","","","",""
"","fomd¾;fïka;=j","33201
rcfha  ks,Odßkag  w;a;sldrï","11""000""000","6""000""000","30""000""000","-"
