"Head","","","Recurrent","Capital","24"
"No.","","","Expenditure","Expenditure",""
"","","","Rs.","Rs.",""
"","Ministry of Labour Relations & Foreign Employment","","","",""
"Recurrent","","903,182,000","","",""
"Capital","","158,675,000","","",""
"Made up as follows :—","","","","",""
"Head
400","Minister of Labour Relations & Foreign Employment","","","",""
"Programme 01","General Administration","","61,149,000","12,800,000",""
"Programme 97","Labour Affairs","","305,073,000","30,025,000",""
"Head
723
Department of Labour","","","","","Appropriation Act, No. 39 of 2005"
"Programme 01","General Administration","","279,372,000","59,850,000",""
"Programme 97","Labour Affairs","","257,588,000","56,000,000",""
"","Ministry of Rural Industries and Self employment","","","",""
"Promotion","","","","",""
"Recurrent","","318,065,000","","",""
"Capital","","613,050,000","","",""
"Made up as follows :—","","","","",""
"Head
410","Minister  of Rural Industries and Self Employment Promotion","","","",""
"Programme 01","General Administration","","48,780,000","2,450,000",""
"Programme 52","Regional Development","","269,285,000","610,600,000",""
