"","u
,Ok","5""766""040""000","",""
"","my;  m(cid:223)¨  œho(cid:239)  ieliS  we;  :—","","",""
"YS(cid:190)I 1","w;s.re  ckdŒm;s","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","2,313,757,000","1,214,950,000"
"","jevigyk  02  ixj(cid:190)Ok  jevigyk","","-","3,815,000,000"
"YS(cid:190)I  2","w.%dud;H ld(cid:190)hd,h","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","151,180,000","31,400,000"
"YS(cid:190)I 3","Wm(cid:223)udŒlrKj,  œksYaphldrjre","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","52,220,000","-"
"YS(cid:190)I 4","wud;H uKav, ld(cid:190)hd,h","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","37,979,000","10,050,000"
"YS(cid:190)I 5","md(cid:190),sf(cid:239)ka;=j","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","1,417,567,000","142,500,000"
