"","","","","Wm(cid:223)u iSud ner l<  hq;= Wm(cid:223)u iSud","Wm(cid:223)u iSud"
"","","","",",e(cid:238)(cid:239)j,",""
"","","","","wju iSud",""
"","","","","re’
re’
re’","re’"
"95","kS;sm;s  fomd(cid:190);f(cid:239)ka;=j","22901","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","24""000""000
9""600""000
79""000""000","-"
"96","kS;s  flgq(cid:239)m;a  i(cid:239)mdol","","","",""
"","fomd(cid:190);f(cid:239)ka;=j","23001","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","6""000""000
2""000""000
23""000""000","-"
"97","Kh  iykodhl  uKav,Sh","","","",""
"","fomd(cid:190);f(cid:239)ka;=j","23101","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","1""000""000
270""000
12""000""000","-"
"98","nkaOkd.dr  fomd(cid:190);f(cid:239)ka;=j","23201","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","155""000""000
95""000""000
400""000""000","-"
"99","nkaOkd.dr  fomd(cid:190);f(cid:239)ka;=j","23202","nkaOkd.dr ld(cid:190)æl yd","",""
"","","","lDIsld(cid:190)æl  lghq;=","153""000""000
175""000""000
35""000""000","15""000""000"
"100","rcfha  ri  m˝laIl","","","",""
"","fomd(cid:190);f(cid:239)ka;=j","23301","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","10""000""000
3""400""000
34""000""000","-"
"101","fY%
aIaGdŒlrKfha  fr(cid:240)iag%d(cid:190)","23401","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)","14""000""000
3""600""000
46""000""000","-"
"102","kS;s  fldæIka  iNd","","","",""
"","fomd(cid:190);f(cid:239)ka;=j","23501","rcfha  ks,Od(cid:223)kag  w;a;sldr(cid:239)       1""500""000","430""000
6""000""000","-"
