"YS(cid:190)I","","","mqkrdj(cid:190);k","uq,Ok"
"wxlh","","","œho(cid:239)","œho(cid:239)"
"","","","re’","re’"
"YS(cid:190)I 18","œ.KldŒm;s","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","552,200,000","308,000,000"
"YS(cid:190)I  19","m(cid:223)md,k  lghq;=  ms<sn|  md(cid:190),sf(cid:239)ka;=  flduid(cid:223)ia;=udf.a  ld(cid:190)hd,h","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","5,513,000","155,000"
"YS(cid:190)I  20","uqo,a fldæIka iNd ld(cid:190)hd,h","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","33,950,000","49,450,000"
"YS(cid:190)I 21","cd;sl  wOHdmk  fldæIka  iNdj","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","25,880,000","5,150,000"
"YS(cid:190)I  22","YS
% ,xld udkj ysæl(cid:239) fldæIka iNdj","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","91,840,000","4,550,000"
"YS(cid:190)I  229 kS;sm;s  fomd(cid:190);f(cid:239)ka;=j","","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","399,600,000","13,000,000"
"YS(cid:190)I 230","kS;s  flgq(cid:239)m;a  i(cid:239)mdol  fomd(cid:190);f(cid:239)ka;=j","","",""
"","jevigyk  01  fufyhq(cid:239)  jevigyk","","46,050,000","33,500,000"
"","nqoaO Ydik yd wd.æl lghq;= wud;HdxYh","","",""
"","mqkrdj(cid:190);k","641,693,000","",""
"","uQ,Ok","570,125,000","",""
"","my;  m(cid:223)¨  œho(cid:239)  ieliS  we;  :—","","",""
