"","","","","","","க(cid:8117)டைள  அைம(cid:8120)தி(cid:8094)(cid:8122)"
"","","","","","ப(cid:8126)றிய","ப
ி
(cid:8121)
 
வ
ி
பர(cid:8113)"
"","","","","","வ
ி
பர(cid:8113)க(cid:8128)","க(cid:8128)"
"","————————————————————————————————————————————————————————————————————————————————————————--","","","","",""
"209","0.1745","ேஹர(cid:8119) விேஜேகா(cid:8121) (cid:8089)திய(cid:8121)ேசலாேக","552742940v","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123) 1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"","","த(cid:8125)மசிாி சமரதிவாகர","","","",""
"","","இல. 327, ஆ(cid:8132)ப(cid:8119)திாி அ(cid:8094)கி(cid:8127),","","","",""
"","","ரதாவான","","","",""
"233","0.0630","இ(cid:8123)(cid:8087)லான (cid:8098)யனேக (cid:8087)(cid:8131)பான(cid:8120)தனீ","586082027v","(cid:8089)(cid:8104)வ(cid:8080)(cid:8123) 1வ(cid:8080) வ(cid:8065)(cid:8122)(cid:8087)","–","–"
"","","ச(cid:8120)திரலதா","","","",""
"","","இல. 288, ெமதல(cid:8120)த வ(cid:8119)த, ரதாவான","","","",""
"1
2-132/25","","","","","",""
