"YS¾I 263","Èia;s
%la f,alï ld¾hd,h - yïnkaf;dg","",""
"","jevigyk  01  fufyhqï  jevigyk","","946,500,000           202,500,000"
"YS¾I  264","Èia;s
%la f,alï ld¾hd,h $ lÉfÉßh - hdmkh","",""
"","jevigyk  01  fufyhqï  jevigyk","","927,500,000             73,500,000"
"YS¾I 265","Èia;s
%la f,alï ld¾hd,h $ lÉfÉßh - ukakdru","",""
"","jevigyk  01  fufyhqï  jevigyk","","284,500,000           104,500,000"
"YS¾I  266","Èia;s
%la f,alï ld¾hd,h $ lÉfÉßh - jjqkshdj","",""
"","jevigyk  01  fufyhqï  jevigyk","281,500,000","61,500,000"
"YS¾I  267","Èia;s
%la f,alï ld¾hd,h $ lÉfÉßh - uq,;sõ","",""
"","jevigyk  01  fufyhqï  jevigyk","339,500,000","141,500,000"
"YS¾I 268","Èia;s
%la f,alï ld¾hd,h $ lÉfÉßh - ls,sfkdÉÑh","",""
"","jevigyk  01  fufyhqï  jevigyk","273,500,000","31,500,000"
"YS¾I  269","Èia;s
%la f,alï ld¾hd,h $ lÉfÉßh - uvl,mqj","",""
"","jevigyk  01  fufyhqï  jevigyk","794,500,000","347,500,000"
"YS¾I  270","Èia;s
%la f,alï ld¾hd,h - wïmdr","",""
"","jevigyk  01  fufyhqï  jevigyk","","1,065,500,000           143,500,000"
"YS¾I  271","Èia;s
%la f,alï ld¾hd,h $ lÉfÉßh - ;s
%l=Kdu,h","",""
"","jevigyk  01  fufyhqï  jevigyk","","535,500,000             25,500,000"
"YS¾I  272","Èia;s
%la f,alï ld¾hd,h - l=reKE.,","",""
"","jevigyk  01  fufyhqï  jevigyk","","2,090,800,000             66,200,000"
"YS¾I 273","Èia;s
%la f,alï ld¾hd,h - mq;a;,u","",""
"","jevigyk  01  fufyhqï  jevigyk","","860,000,000           181,000,000"
