"","","","","Recurrent","Capital"
"","Head No.","","","Expenditure","Expenditure"
"","","","","Rs.","Rs."
"","","head  268 district Secretariat/ kachcheri - killinochchi","","",""
"","","programme 01","operational activities","629,000,000","179,000,000"
"","","head  269 district Secretariat/ kachcheri - batticaloa","","",""
"","","programme 01","operational activities","2,047,000,000","141,000,000"
"5","","head  270 district Secretariat, ampara","","",""
"","","programme 01","operational activities","2,343,000,000","270,000,000"
"","","head  271 district Secretariat/ kachcheri - trincomalee","","",""
"","","programme 01","operational activities","1,083,000,000","168,000,000"
"","","head  272 district Secretariat, kurunegala","","",""
"10","","programme 01","operational activities","4,741,000,000","256,000,000"
"","","head  273 district Secretariat, puttalam","","",""
"","","programme 01","operational activities","1,684,000,000","184,000,000"
"","","head  274 district Secretariat, anuradhapura","","",""
"","","programme 01","operational activities","2,296,000,000","309,000,000"
"15","","head  275 district Secretariat - polonnaruwa","","",""
"","","programme 01","operational activities","1,070,000,000","276,000,000"
"","","head  276 district Secretariat - badulla","","",""
"","","programme 01","operational activities","2,016,000,000","227,000,000"
